title,authors,author_affiliations,publication_year,publication_title,pdf_url,doi,access_status
Data-Efficient Model Learning for Control with Jacobian-Regularized Dynamic-Mode Decomposition,Brian Edward Jackson; Jeong Hun Lee; Kevin Tracy; Zachary Manchester,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/jackson23a/jackson23a.pdf,,Открыто
In-Hand Gravitational Pivoting Using Tactile Sensing,Jason Toskov; Rhys Newbury; Mustafa Mukadam; Dana Kulic; Akansel Cosgun,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/toskov23a/toskov23a.pdf,,Открыто
CC-3DT: Panoramic 3D Object Tracking via Cross-Camera Fusion,Tobias Fischer; Yung-Hsu Yang; Suryansh Kumar; Min Sun; Fisher Yu,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/fischer23a/fischer23a.pdf,,Открыто
QuaDUE-CCM: Interpretable Distributional Reinforcement Learning using Uncertain Contraction Metrics for Precise Quadrotor Trajectory Tracking,Yanran Wang; James O’Keeffe; Qiuchen Qian; David Boyle,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/wang23d/wang23d.pdf,,Открыто
Expansive Latent Planning for Sparse Reward Offline Reinforcement Learning,Robert Gieselmann; Florian T. Pokorny,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/gieselmann23a/gieselmann23a.pdf,,Открыто
Expansive Latent Planning for Sparse Reward Offline Reinforcement Learning,Robert Gieselmann; Florian T. Pokorny,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/gieselmann23a/gieselmann23a.pdf,,Открыто
SayPlan: Grounding Large Language Models using 3D Scene Graphs for Scalable Robot Task Planning,Krishan Rana; Jesse Haviland; Sourav Garg; Jad Abou-Chakra; Ian Reid; Niko Suenderhauf,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/rana23a/rana23a.pdf,,Открыто
SayPlan: Grounding Large Language Models using 3D Scene Graphs for Scalable Robot Task Planning,Krishan Rana; Jesse Haviland; Sourav Garg; Jad Abou-Chakra; Ian Reid; Niko Suenderhauf,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/rana23a/rana23a.pdf,,Открыто
Robot Parkour Learning,Ziwen Zhuang; Zipeng Fu; Jianren Wang; Christopher G. Atkeson; Sören Schwertfeger; Chelsea Finn; Hang Zhao,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhuang23a/zhuang23a.pdf,,Открыто
Task-Oriented Koopman-Based Control with Contrastive Encoder,Xubo Lyu; Hanyang Hu; Seth Siriya; Ye Pu; Mo Chen,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/lyu23a/lyu23a.pdf,,Открыто
On the Utility of Koopman Operator Theory in Learning Dexterous Manipulation Skills,Yunhai Han; Mandy Xie; Ye Zhao; Harish Ravichandar,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/han23a/han23a.pdf,,Открыто
Rearrangement Planning for General Part Assembly,Yulong Li; Andy Zeng; Shuran Song,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/li23a/li23a.pdf,,Открыто
Language-Guided Traffic Simulation via Scene-Level Diffusion,Ziyuan Zhong; Davis Rempe; Yuxiao Chen; Boris Ivanovic; Yulong Cao; Danfei Xu; Marco Pavone; Baishakhi Ray,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhong23a/zhong23a.pdf,,Открыто
Language Embedded Radiance Fields for Zero-Shot Task-Oriented Grasping,Adam Rashid; Satvik Sharma; Chung Min Kim; Justin Kerr; Lawrence Yunliang Chen; Angjoo Kanazawa; Ken Goldberg,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/rashid23a/rashid23a.pdf,,Открыто
MimicPlay: Long-Horizon Imitation Learning by Watching Human Play,Chen Wang; Linxi Fan; Jiankai Sun; Ruohan Zhang; Li Fei-Fei; Danfei Xu; Yuke Zhu; Anima Anandkumar,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/wang23a/wang23a.pdf,,Открыто
Continual Vision-based Reinforcement Learning with Group Symmetries,Shiqi Liu; Mengdi Xu; Peide Huang; Xilun Zhang; Yongkang Liu; Kentaro Oguchi; Ding Zhao,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/liu23a/liu23a.pdf,,Открыто
HACMan: Learning Hybrid Actor-Critic Maps for 6D Non-Prehensile Manipulation,Wenxuan Zhou; Bowen Jiang; Fan Yang; Chris Paxton; David Held,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhou23a/zhou23a.pdf,,Открыто
Hijacking Robot Teams Through Adversarial Communication,Zixuan Wu; Sean Charles Ye; Byeolyi Han; Matthew Gombolay,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/wu23a/wu23a.pdf,,Открыто
GNFactor: Multi-Task Real Robot Learning with Generalizable Neural Feature Fields,Yanjie Ze; Ge Yan; Yueh-Hua Wu; Annabella Macaluso; Yuying Ge; Jianglong Ye; Nicklas Hansen; Li Erran Li; Xiaolong Wang,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/ze23a/ze23a.pdf,,Открыто
Bootstrap Your Own Skills: Learning to Solve New Tasks with Large Language Model Guidance,Jesse Zhang; Jiahui Zhang; Karl Pertsch; Ziyi Liu; Xiang Ren; Minsuk Chang; Shao-Hua Sun; Joseph J. Lim,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhang23a/zhang23a.pdf,,Открыто
DATT: Deep Adaptive Trajectory Tracking for Quadrotor Control,Kevin Huang; Rwik Rana; Alexander Spitzer; Guanya Shi; Byron Boots,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/huang23a/huang23a.pdf,,Открыто
HANDLOOM: Learned Tracing of One-Dimensional Objects for Inspection and Manipulation,Vainavi Viswanath; Kaushik Shivakumar; Mallika Parulekar; Jainil Ajmera; Justin Kerr; Jeffrey Ichnowski; Richard Cheng; Thomas Kollar; Ken Goldberg,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/viswanath23a/viswanath23a.pdf,,Открыто
Predicting Object Interactions with Behavior Primitives: An Application in Stowing Tasks,Haonan Chen; Yilong Niu; Kaiwen Hong; Shuijing Liu; Yixuan Wang; Yunzhu Li; Katherine Rose Driggs-Campbell,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/chen23a/chen23a.pdf,,Открыто
Language to Rewards for Robotic Skill Synthesis,Wenhao Yu; Nimrod Gileadi; Chuyuan Fu; Sean Kirmani; Kuang-Huei Lee; Montserrat Gonzalez Arenas; Hao-Tien Lewis Chiang; Tom Erez; Leonard Hasenclever; Jan Humplik; Brian Ichter; Ted Xiao; Peng Xu; Andy Zeng; Tingnan Zhang; Nicolas Heess; Dorsa Sadigh; Jie Tan; Yuval Tassa; Fei Xia,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/yu23a/yu23a.pdf,,Открыто
Distilled Feature Fields Enable Few-Shot Language-Guided Manipulation,William Shen; Ge Yang; Alan Yu; Jansen Wong; Leslie Pack Kaelbling; Phillip Isola,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/shen23a/shen23a.pdf,,Открыто
Finetuning Offline World Models in the Real World,Yunhai Feng; Nicklas Hansen; Ziyan Xiong; Chandramouli Rajagopalan; Xiaolong Wang,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/feng23a/feng23a.pdf,,Открыто
Intent-Aware Planning in Heterogeneous Traffic via Distributed Multi-Agent Reinforcement Learning,Xiyang Wu; Rohan Chandra; Tianrui Guan; Amrit Bedi; Dinesh Manocha,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/wu23b/wu23b.pdf,,Открыто
PreCo: Enhancing Generalization in Co-Design of Modular Soft Robots via Brain-Body Pre-Training,Yuxing Wang; Shuang Wu; Tiantian Zhang; Yongzhe Chang; Haobo Fu; QIANG FU; Xueqian Wang,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/wang23b/wang23b.pdf,,Открыто
Diff-LfD: Contact-aware Model-based Learning from Visual Demonstration for Robotic Manipulation via Differentiable Physics-based Simulation and Rendering,Xinghao Zhu; JingHan Ke; Zhixuan Xu; Zhixin Sun; Bizhe Bai; Jun Lv; Qingtao Liu; Yuwei Zeng; Qi Ye; Cewu Lu; Masayoshi Tomizuka; Lin Shao,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhu23a/zhu23a.pdf,,Открыто
Surrogate Assisted Generation of Human-Robot Interaction Scenarios,Varun Bhatt; Heramb Nemlekar; Matthew Christopher Fontaine; Bryon Tjanaka; Hejia Zhang; Ya-Chuan Hsu; Stefanos Nikolaidis,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/bhatt23a/bhatt23a.pdf,,Открыто
VoxPoser: Composable 3D Value Maps for Robotic Manipulation with Language Models,Wenlong Huang; Chen Wang; Ruohan Zhang; Yunzhu Li; Jiajun Wu; Li Fei-Fei,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/huang23b/huang23b.pdf,,Открыто
Stabilize to Act: Learning to Coordinate for Bimanual Manipulation,Jennifer Grannen; Yilin Wu; Brandon Vu; Dorsa Sadigh,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/grannen23a/grannen23a.pdf,,Открыто
How to Learn and Generalize From Three Minutes of Data: Physics-Constrained and Uncertainty-Aware Neural Stochastic Differential Equations,Franck Djeumou; Cyrus Neary; Ufuk Topcu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/djeumou23a/djeumou23a.pdf,,Открыто
Measuring Interpretability of Neural Policies of Robots with Disentangled Representation,Tsun-Hsuan Wang; Wei Xiao; Tim Seyde; Ramin Hasani; Daniela Rus,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/wang23c/wang23c.pdf,,Открыто
RoboCook: Long-Horizon Elasto-Plastic Object Manipulation with Diverse Tools,Haochen Shi; Huazhe Xu; Samuel Clarke; Yunzhu Li; Jiajun Wu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/shi23a/shi23a.pdf,,Открыто
Robots That Ask For Help: Uncertainty Alignment for Large Language Model Planners,Allen Z. Ren; Anushri Dixit; Alexandra Bodrova; Sumeet Singh; Stephen Tu; Noah Brown; Peng Xu; Leila Takayama; Fei Xia; Jake Varley; Zhenjia Xu; Dorsa Sadigh; Andy Zeng; Anirudha Majumdar,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/ren23a/ren23a.pdf,,Открыто
Robot Learning with Sensorimotor Pre-training,Ilija Radosavovic; Baifeng Shi; Letian Fu; Ken Goldberg; Trevor Darrell; Jitendra Malik,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/radosavovic23a/radosavovic23a.pdf,,Открыто
RVT: Robotic View Transformer for 3D Object Manipulation,Ankit Goyal; Jie Xu; Yijie Guo; Valts Blukis; Yu-Wei Chao; Dieter Fox,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/goyal23a/goyal23a.pdf,,Открыто
ViNT: A Foundation Model for Visual Navigation,Dhruv Shah; Ajay Sridhar; Nitish Dashora; Kyle Stachowicz; Kevin Black; Noriaki Hirose; Sergey Levine,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/shah23a/shah23a.pdf,,Открыто
What Went Wrong? Closing the Sim-to-Real Gap via Differentiable Causal Discovery,Peide Huang; Xilun Zhang; Ziang Cao; Shiqi Liu; Mengdi Xu; Wenhao Ding; Jonathan Francis; Bingqing Chen; Ding Zhao,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/huang23c/huang23c.pdf,,Открыто
Scalable Deep Kernel Gaussian Process for Vehicle Dynamics in Autonomous Racing,Jingyun Ning; Madhur Behl,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/ning23a/ning23a.pdf,,Открыто
Autonomous Robotic Reinforcement Learning with Asynchronous Human Feedback,Max Balsells; Marcel Torne Villasevil; Zihan Wang; Samedh Desai; Pulkit Agrawal; Abhishek Gupta,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/balsells23a/balsells23a.pdf,,Открыто
Learning Realistic Traffic Agents in Closed-loop,Chris Zhang; James Tu; Lunjun Zhang; Kelvin Wong; Simon Suo; Raquel Urtasun,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhang23b/zhang23b.pdf,,Открыто
Leveraging 3D Reconstruction for Mechanical Search on Cluttered Shelves,Seungyeon Kim; Young Hun Kim; Yonghyeon Lee; Frank C. Park,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/kim23a/kim23a.pdf,,Открыто
SCONE: A Food Scooping Robot Learning Framework with Active Perception,Yen-Ling Tai; Yu Chien Chiu; Yu-Wei Chao; Yi-Ting Chen,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/tai23a/tai23a.pdf,,Открыто
Fine-Tuning Generative Models as an Inference Method for Robotic Tasks,Orr Krupnik; Elisei Shafer; Tom Jurgenson; Aviv Tamar,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/krupnik23a/krupnik23a.pdf,,Открыто
Learning to Design and Use Tools for Robotic Manipulation,Ziang Liu; Stephen Tian; Michelle Guo; Karen Liu; Jiajun Wu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/liu23b/liu23b.pdf,,Открыто
CLUE: Calibrated Latent Guidance for Offline Reinforcement Learning,Jinxin Liu; Lipeng Zu; Li He; Donglin Wang,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/liu23c/liu23c.pdf,,Открыто
DEFT: Dexterous Fine-Tuning for Hand Policies,Aditya Kannan; Kenneth Shaw; Shikhar Bahl; Pragna Mannam; Deepak Pathak,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/kannan23a/kannan23a.pdf,,Открыто
One-Shot Imitation Learning: A Pose Estimation Perspective,Pietro Vitiello; Kamil Dreczkowski; Edward Johns,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/vitiello23a/vitiello23a.pdf,,Открыто
Semantic Mechanical Search with Large Vision and Language Models,Satvik Sharma; Huang Huang; Kaushik Shivakumar; Lawrence Yunliang Chen; Ryan Hoque; Brian Ichter; Ken Goldberg,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/sharma23a/sharma23a.pdf,,Открыто
KITE: Keypoint-Conditioned Policies for Semantic Manipulation,Priya Sundaresan; Suneel Belkhale; Dorsa Sadigh; Jeannette Bohg,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/sundaresan23a/sundaresan23a.pdf,,Открыто
BM2CP: Efficient Collaborative Perception with LiDAR-Camera Modalities,Binyu Zhao; Wei ZHANG; Zhaonian Zou,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhao23a/zhao23a.pdf,,Открыто
That Sounds Right: Auditory Self-Supervision for Dynamic Robot Manipulation,Abitha Thankaraj; Lerrel Pinto,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/thankaraj23a/thankaraj23a.pdf,,Открыто
ManiCast: Collaborative Manipulation with Cost-Aware Human Forecasting,Kushal Kedia; Prithwish Dan; Atiksh Bhardwaj; Sanjiban Choudhury,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/kedia23a/kedia23a.pdf,,Открыто
Predicting Routine Object Usage for Proactive Robot Assistance,Maithili Patel; Aswin Gururaj Prakash; Sonia Chernova,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/patel23a/patel23a.pdf,,Открыто
Grounding Complex Natural Language Commands for Temporal Tasks in Unseen Environments,Jason Xinyu Liu; Ziyi Yang; Ifrah Idrees; Sam Liang; Benjamin Schornstein; Stefanie Tellex; Ankit Shah,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/liu23d/liu23d.pdf,,Открыто
HOI4ABOT: Human-Object Interaction Anticipation for Human Intention Reading Collaborative roBOTs,Esteve Valls Mascaro; Daniel Sliwowski; Dongheui Lee,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/mascaro23a/mascaro23a.pdf,,Открыто
Reinforcement Learning Enables Real-Time Planning and Control of Agile Maneuvers for Soft Robot Arms,Rianna Jitosho; Tyler Ga Wei Lum; Allison Okamura; Karen Liu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/jitosho23a/jitosho23a.pdf,,Открыто
A Policy Optimization Method Towards Optimal-time Stability,Shengjie Wang; Lan Fengb; Xiang Zheng; Yuxue Cao; Oluwatosin OluwaPelumi Oseni; Haotian Xu; Tao Zhang; Yang Gao,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/wang23d/wang23d.pdf,,Открыто
An Unbiased Look at Datasets for Visuo-Motor Pre-Training,Sudeep Dasari; Mohan Kumar Srirama; Unnat Jain; Abhinav Gupta,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/dasari23a/dasari23a.pdf,,Открыто
Equivariant Motion Manifold Primitives,Byeongho Lee; Yonghyeon Lee; Seungyeon Kim; MinJun Son; Frank C. Park,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/lee23a/lee23a.pdf,,Открыто
FlowBot++: Learning Generalized Articulated Objects Manipulation via Articulation Projection,Harry Zhang; Ben Eisner; David Held,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhang23c/zhang23c.pdf,,Открыто
Geometry Matching for Multi-Embodiment Grasping,Maria Attarian; Muhammad Adil Asif; Jingzhou Liu; Ruthrash Hari; Animesh Garg; Igor Gilitschenski; Jonathan Tompson,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/attarian23a/attarian23a.pdf,,Открыто
Contrastive Value Learning: Implicit Models for Simple Offline RL,Bogdan Mazoure; Benjamin Eysenbach; Ofir Nachum; Jonathan Tompson,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/mazoure23a/mazoure23a.pdf,,Открыто
Parting with Misconceptions about Learning-based Vehicle Motion Planning,Daniel Dauner; Marcel Hallgarten; Andreas Geiger; Kashyap Chitta,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/dauner23a/dauner23a.pdf,,Открыто
Learning Sequential Acquisition Policies for Robot-Assisted Feeding,Priya Sundaresan; Jiajun Wu; Dorsa Sadigh,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/sundaresan23b/sundaresan23b.pdf,,Открыто
Composable Part-Based Manipulation,Weiyu Liu; Jiayuan Mao; Joy Hsu; Tucker Hermans; Animesh Garg; Jiajun Wu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/liu23e/liu23e.pdf,,Открыто
Adv3D: Generating Safety-Critical 3D Objects through Closed-Loop Simulation,Jay Sarva; Jingkang Wang; James Tu; Yuwen Xiong; Sivabalan Manivasagam; Raquel Urtasun,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/sarva23a/sarva23a.pdf,,Открыто
FindThis: Language-Driven Object Disambiguation in Indoor Environments,Arjun Majumdar; Fei Xia; Brian Ichter; Dhruv Batra; Leonidas Guibas,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/majumdar23a/majumdar23a.pdf,,Открыто
Action-Quantized Offline Reinforcement Learning for Robotic Skill Learning,Jianlan Luo; Perry Dong; Jeffrey Wu; Aviral Kumar; Xinyang Geng; Sergey Levine,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/luo23a/luo23a.pdf,,Открыто
Batch Differentiable Pose Refinement for In-The-Wild Camera/LiDAR Extrinsic Calibration,Lanke Frank Tarimo Fu; Maurice Fallon,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/fu23a/fu23a.pdf,,Открыто
Fleet Active Learning: A Submodular Maximization Approach,Oguzhan Akcin; Orhan Unuvar; Onat Ure; Sandeep P. Chinchali,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/akcin23a/akcin23a.pdf,,Открыто
Robust Reinforcement Learning in Continuous Control Tasks with Uncertainty Set Regularization,Yuan Zhang; Jianhong Wang; Joschka Boedecker,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhang23d/zhang23d.pdf,,Открыто
Context-Aware Deep Reinforcement Learning for Autonomous Robotic Navigation in Unknown Area,Jingsong Liang; Zhichen Wang; Yuhong Cao; Jimmy Chiun; Mengqi Zhang; Guillaume Adrien Sartoretti,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/liang23a/liang23a.pdf,,Открыто
Learning to Discern: Imitating Heterogeneous Human Demonstrations with Preference and Representation Learning,Sachit Kuhar; Shuo Cheng; Shivang Chopra; Matthew Bronars; Danfei Xu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/kuhar23a/kuhar23a.pdf,,Открыто
Language-guided Robot Grasping: CLIP-based Referring Grasp Synthesis in Clutter,Georgios Tziafas; Yucheng XU; Arushi Goel; Mohammadreza Kasaei; Zhibin Li; Hamidreza Kasaei,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/tziafas23a/tziafas23a.pdf,,Открыто
Learning Reusable Manipulation Strategies,Jiayuan Mao; Tomás Lozano-Pérez; Joshua B. Tenenbaum; Leslie Pack Kaelbling,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/mao23a/mao23a.pdf,,Открыто
Sample-Efficient Preference-based Reinforcement Learning with Dynamics Aware Rewards,Katherine Metcalf; Miguel Sarabia; Natalie Mackraz; Barry-John Theobald,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/metcalf23a/metcalf23a.pdf,,Открыто
Im2Contact: Vision-Based Contact Localization Without Touch or Force Sensing,Leon Kim; Yunshuang Li; Michael Posa; Dinesh Jayaraman,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/kim23b/kim23b.pdf,,Открыто
DROID: Learning from Offline Heterogeneous Demonstrations via Reward-Policy Distillation,Sravan Jayanthi; Letian Chen; Nadya Balabanska; Van Duong; Erik Scarlatescu; Ezra Ameperosa; Zulfiqar Haider Zaidi; Daniel Martin; Taylor Keith Del Matto; Masahiro Ono; Matthew Gombolay,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/jayanthi23a/jayanthi23a.pdf,,Открыто
SA6D: Self-Adaptive Few-Shot 6D Pose Estimator for Novel and Occluded Objects,Ning Gao; Vien Anh Ngo; Hanna Ziesche; Gerhard Neumann,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/gao23a/gao23a.pdf,,Открыто
Hierarchical Planning for Rope Manipulation using Knot Theory and a Learned Inverse Model,Matan Sudry; Tom Jurgenson; Aviv Tamar; Erez Karpas,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/sudry23a/sudry23a.pdf,,Открыто
OVIR-3D: Open-Vocabulary 3D Instance Retrieval Without Training on 3D Data,Shiyang Lu; Haonan Chang; Eric Pu Jing; Abdeslam Boularias; Kostas Bekris,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/lu23a/lu23a.pdf,,Открыто
Efficient Sim-to-real Transfer of Contact-Rich Manipulation Skills with Online Admittance Residual Learning,Xiang Zhang; Changhao Wang; Lingfeng Sun; Zheng Wu; Xinghao Zhu; Masayoshi Tomizuka,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhang23e/zhang23e.pdf,,Открыто
Tell Me Where to Go: A Composable Framework for Context-Aware Embodied Robot Navigation,Harel Biggie; Ajay Narasimha Mopidevi; Dusty Woods; Chris Heckman,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/biggie23a/biggie23a.pdf,,Открыто
Dynamic Multi-Team Racing: Competitive Driving on 1/10-th Scale Vehicles via Learning in Simulation,Peter Werner; Tim Seyde; Paul Drews; Thomas Matrai Balch; Igor Gilitschenski; Wilko Schwarting; Guy Rosman; Sertac Karaman; Daniela Rus,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/werner23a/werner23a.pdf,,Открыто
Stochastic Occupancy Grid Map Prediction in Dynamic Scenes,Zhanteng Xie; Philip Dames,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/xie23a/xie23a.pdf,,Открыто
A Bayesian approach to breaking things: efficiently predicting and repairing failure modes via sampling,Charles Dawson; Chuchu Fan,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/dawson23a/dawson23a.pdf,,Открыто
BridgeData V2: A Dataset for Robot Learning at Scale,Homer Rich Walke; Kevin Black; Tony Z. Zhao; Quan Vuong; Chongyi Zheng; Philippe Hansen-Estruch; Andre Wang He; Vivek Myers; Moo Jin Kim; Max Du; Abraham Lee; Kuan Fang; Chelsea Finn; Sergey Levine,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/walke23a/walke23a.pdf,,Открыто
NOIR: Neural Signal Operated Intelligent Robots for Everyday Activities,Ruohan Zhang; Sharon Lee; Minjune Hwang; Ayano Hiranaka; Chen Wang; Wensi Ai; Jin Jie Ryan Tan; Shreya Gupta; Yilun Hao; Gabrael Levine; Ruohan Gao; Anthony Norcia; Li Fei-Fei; Jiajun Wu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhang23f/zhang23f.pdf,,Открыто
PolarNet: 3D Point Clouds for Language-Guided Robotic Manipulation,Shizhe Chen; Ricardo Garcia Pinel; Cordelia Schmid; Ivan Laptev,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/chen23b/chen23b.pdf,,Открыто
Stealthy Terrain-Aware Multi-Agent Active Search,Nikhil Angad Bakshi; Jeff Schneider,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/bakshi23a/bakshi23a.pdf,,Открыто
A Data-Efficient Visual-Audio Representation with Intuitive Fine-tuning for Voice-Controlled Robots,Peixin Chang; Shuijing Liu; Tianchen Ji; Neeloy Chakraborty; Kaiwen Hong; Katherine Rose Driggs-Campbell,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/chang23a/chang23a.pdf,,Открыто
MimicGen: A Data Generation System for Scalable Robot Learning using Human Demonstrations,Ajay Mandlekar; Soroush Nasiriany; Bowen Wen; Iretiayo Akinola; Yashraj Narang; Linxi Fan; Yuke Zhu; Dieter Fox,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/mandlekar23a/mandlekar23a.pdf,,Открыто
Quantifying Assistive Robustness Via the Natural-Adversarial Frontier,Jerry Zhi-Yang He; Daniel S. Brown; Zackory Erickson; Anca Dragan,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/he23a/he23a.pdf,,Открыто
Dynamic Handover: Throw and Catch with Bimanual Hands,Binghao Huang; Yuanpei Chen; Tianyu Wang; Yuzhe Qin; Yaodong Yang; Nikolay Atanasov; Xiaolong Wang,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/huang23d/huang23d.pdf,,Открыто
Cross-Dataset Sensor Alignment: Making Visual 3D Object Detector Generalizable,Liangtao Zheng; Yicheng Liu; Yue Wang; Hang Zhao,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zheng23a/zheng23a.pdf,,Открыто
REBOOT: Reuse Data for Bootstrapping Efficient Real-World Dexterous Manipulation,Zheyuan Hu; Aaron Rovinsky; Jianlan Luo; Vikash Kumar; Abhishek Gupta; Sergey Levine,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/hu23a/hu23a.pdf,,Открыто
Context-Aware Entity Grounding with Open-Vocabulary 3D Scene Graphs,Haonan Chang; Kowndinya Boyalakuntla; Shiyang Lu; Siwei Cai; Eric Pu Jing; Shreesh Keskar; Shijie Geng; Adeeb Abbas; Lifeng Zhou; Kostas Bekris; Abdeslam Boularias,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/chang23b/chang23b.pdf,,Открыто
