title,authors,author_affiliations,publication_year,publication_title,pdf_url,doi,access_status
On discrete symmetries of robotics systems: A group-theoretic and data-driven analysis,Daniel F Ordonez-Apraez; Martin; Mario; Antonio Agudo; Francesc Moreno,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p053.pdf,,Открыто
Fast Traversability Estimation for Wild Visual Navigation,Jonas Frey; Matias Mattamala; Nived Chebrolu; Cesar Cadena; Maurice Fallon; Marco Hutter,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p054.pdf,,Открыто
Demonstrating Mobile Manipulation in the Wild: A Metrics-Driven Approach,Max Bajracharya; James Borders; Richard Cheng; Dan Helmick; Lukas Kaul; Dan Kruse; John Leichty; Jeremy Ma; Carolyn Matl; Frank Michel; Chavdar Papazov; Josh Petersen; Krishna Shankar; Mark Tjersland,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p055.pdf,,Открыто
Demonstrating A Walk in the Park: Learning to Walk in 20 Minutes With Model-Free Reinforcement Learning,Ilya Kostrikov; Laura M Smith; Sergey Levine,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p056.pdf,,Открыто
Non-Euclidean Motion Planning with Graphs of Geodesically-Convex Sets,Thomas B Cohn; Mark Petersen; Max Simchowitz; Russ Tedrake,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p057.pdf,,Открыто
Convex Geometric Motion Planning on Lie Groups via Moment Relaxation,Sangli Teng; Ashkan Jasour; Ram Vasudevan; Maani Ghaffari Jadidi,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p058.pdf,,Открыто
G*: A New Approach to Bounding Curvature Constrained Shortest Paths through Dubins Gates,Satyanarayana  Gupta Manyam; Abhishek Nayak; Sivakumar  Rathinam,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p059.pdf,,Открыто
Motion Planning (In)feasibility Detection using a Prior Roadmap via Path and Cut Search,Yoonchang Sung; Peter Stone,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p060.pdf,,Открыто
Sequence-Based Plan Feasibility Prediction for Efficient Task and Motion Planning,Zhutian  Yang; Caelan R Garrett; Tomas Lozano-Perez; Leslie Kaelbling; Dieter Fox,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p061.pdf,,Открыто
Reachability-based Trajectory Design with Neural Implicit Safety Constraints,Jonathan B Michaux; Yong Seok Kwon; Qingyi Chen; Ram Vasudevan,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p062.pdf,,Открыто
Progressive Learning for Physics-informed Neural Motion Planning,Ruiqi Ni; Ahmed H Qureshi,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p063.pdf,,Открыто
iPlanner: Imperative Path Planning,Fan Yang; Chen Wang; Cesar Cadena; Marco Hutter,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p064.pdf,,Открыто
Efficient volumetric mapping of multi-scale environments using wavelet-based compression,Victor Reijgwart; Cesar Cadena; Roland Siegwart; Lionel Ott,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p065.pdf,,Открыто
ConceptFusion: Open-set multimodal 3D mapping,Krishna Murthy Jatavallabhula; Alihusein Kuwajerwala; Qiao Gu; Mohd Omama; Ganesh Iyer; Soroush Saryazdi; Tao Chen; Alaa Maalouf; Shuang Li; Nikhil Varma Keetha; Ayush Tewari; Joshua Tenenbaum; Celso de Melo; Madhava Krishna; Liam Paull; Florian Shkurti; Antonio Torralba,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p066.pdf,,Открыто
ERASOR2: Instance-Aware Robust 3D Mapping of the Static World in Dynamic Scenes,Hyungtae Lim; Lucas Nunes; Benedikt Mersch; Xieyuanli Chen; Jens Behley; Hyun Myung; Cyrill Stachniss,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p067.pdf,,Открыто
NeuSE: Neural SE(3)-Equivariant Embedding for Consistent Spatial Understanding with Objects,Jiahui Fu; Yilun Du; Kurran Singh; Joshua Tenenbaum; John Leonard,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p068.pdf,,Открыто
POV-SLAM: Probabilistic Object-Aware Variational SLAM in Semi-Static Environments,Jingxing Qian; Veronica Chatrath; James Servos; Aaron Mavrinac; Wolfram Burgard; Steven L Waslander; Angela Schoellig,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p069.pdf,,Открыто
InstaLoc: One-shot Global Lidar Localisation in Indoor Environments through Instance Learning,Lintong Zhang; Sundara Tejaswi Digumarti; Georgi Tinchev; Maurice Fallon,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p070.pdf,,Открыто
HDVIO: Improving Localization and Disturbance Estimation with Hybrid Dynamics VIO,Giovanni Cioffi; Leonard Bauersfeld; Davide Scaramuzza,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p071.pdf,,Открыто
Fast Monocular Visual-Inertial Initialization Leveraging Learned Single-View Depth,Nathaniel  W Merrill; Patrick Geneva; Saimouli Katragadda; Chuchu Chen; Guoquan  Huang,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p072.pdf,,Открыто
CoDEPS: Online Continual Learning for Depth Estimation and Panoptic Segmentation,Niclas VÃ¶disch; KÃ¼rsat Petek; Wolfram Burgard; Abhinav Valada,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p073.pdf,,Открыто
CLIP-Fields: Weakly Supervised Semantic Fields for Robotic Memory,Nur Muhammad (Mahi)Shafiullah; Chris Paxton; Lerrel Pinto; Soumith Chintala; Arthur Szlam,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p074.pdf,,Открыто
How To Not Train Your Dragon: Training-free Embodied Object Goal Navigation with Semantic Frontiers,Junting Chen; Guohao Li; Suryansh Kumar; Bernard Ghanem; Fisher Yu,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p075.pdf,,Открыто
A Correct-and-Certify Approach to Self-Supervise Object Pose Estimators via Ensemble Self-Training,Jingnan Shi; Rajat Talak; Dominic Maggio; Luca Carlone,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p076.pdf,,Открыто
CHSEL: Producing Diverse Plausible Pose Estimates from Contact and Free Space Data,Sheng Zhong; Dmitry Berenson; Nima Fazeli,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p077.pdf,,Открыто
MultiSCOPE: Disambiguating In-Hand Object Poses with Proprioception and Tactile Feedback,Andrea Sipos; Nima Fazeli,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p078.pdf,,Открыто
Tactile-Filter: Interactive Tactile Perception for Part Mating,Kei Ota; Devesh K Jha; Hsiao-Yu Tung; Joshua Tenenbaum,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p079.pdf,,Открыто
Integrated Object Deformation and Contact Patch Estimation from Visuo-Tactile Feedback,Mark J Van der Merwe; Youngsun Wi; Dmitry Berenson; Nima Fazeli,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p080.pdf,,Открыто
Incremental Nonlinear Dynamic Inversion based Optical Flow Control for Flying Robots: An Efficient Data-driven Approach,Hann Woei Ho; Ye Zhou,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p081.pdf,,Открыто
Time Optimal Ergodic Search,Dayi E Dong; Henry P Berger; Ian Abraham,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p082.pdf,,Открыто
RADIUS: Risk-Aware; Real-Time; Reachability-Based Motion Planning,Challen Enninful Adu; Jinsun Liu; Lucas Lymburner; Vishrut Kaushik; Lena Trang; Ram Vasudevan,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p083.pdf,,Открыто
Robust Safety under Stochastic Uncertainty with Discrete-Time Control Barrier Functions,Ryan Cosner; Preston Culbertson; Andrew Taylor; Aaron Ames,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p084.pdf,,Открыто
Solving Stabilize-Avoid via Epigraph Form Optimal Control using Deep Reinforcement Learning,Oswin So; Chuchu Fan,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p085.pdf,,Открыто
Bridging Active Exploration and Uncertainty-Aware Deployment Using Probabilistic Ensemble Neural Network Dynamics,Taekyung Kim; Jungwi Mun; Junwon Seo; Beomsu Kim; Seongil Hong,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p086.pdf,,Открыто
Demonstrating RFUniverse: A Multiphysics Simulation Platform for Embodied AI,Haoyuan Fu; Wenqiang Xu; Ruolin Ye; Han Xue; Zhenjun Yu; Tutian Tang; Yutong Li; Wenxin Du; Jieyi Zhang; Cewu Lu,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p087.pdf,,Открыто
Demonstrating Arena-Web: A Web-based Development and Benchmarking Platform for Autonomous Navigation Approaches,Linh KÃ¤stner; Reyk Carstens; Lena Nahrwold; Christopher  Liebig; Volodymyr Shcherbyna; Subhin Lee; Jens Lambrecht,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p088.pdf,,Открыто
LEAP Hand: Low-Cost; Efficient; and Anthropomorphic Hand for Robot Learning,Kenneth Shaw; Ananye Agarwal; Deepak Pathak,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p089.pdf,,Открыто
ROSE: Rotation-based Squeezing Robotic Gripper toward Universal Handling of Objects,Son Tien Bui; Van Anh Ho,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p090.pdf,,Открыто
An Efficient Multi-solution Solver for the Inverse Kinematics of 3-Section Constant-Curvature Robots,Ke Qiu; Jingyu Zhang; Danying Sun; Rong Xiong; Haojian LU; Yue Wang,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p091.pdf,,Открыто
Predefined-Time Convergent Motion Control for Heterogeneous Continuum Robots,Ning Tan; Peng Yu; Kai Huang,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p092.pdf,,Открыто
Adaptive Tracking Control of Dielectric Elastomer Soft Actuators with Viscoelastic Hysteresis Compensation,Yunhua Zhao; Li Wen,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p093.pdf,,Открыто
Gait design for limbless obstacle aided locomotion using geometric mechanics,Baxi Chong; Tianyu Wang; Daniel Irvine; Velin Kojouharov ; Bo Lin; Howie Choset; Daniel Goldman; Grigoriy Blekherman,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p094.pdf,,Открыто
Reconfigurable Robot Control Using Flexible Coupling Mechanisms,Sha Yi; Katia Sycara; Zeynep Temel,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p095.pdf,,Открыто
Co-optimization of Morphology and Behavior of Modular Robots via Hierarchical Deep Reinforcement Learning,Jieqiang Sun; Meibao Yao; Xueming Xiao; Zhibing Xie; Bo Zheng,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p096.pdf,,Открыто
Active Velocity Estimation using Light Curtains via Self-Supervised Multi-Armed Bandits,Siddharth  Ancha; Gaurav Pathak; Ji Zhang; Srinivasa Narasimhan; David Held,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p097.pdf,,Открыто
Self-Supervised Lidar Place Recognition in Overhead Imagery Using Unpaired Data,Tim Y. Tang; Daniele De Martini; Paul M Newman,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p098.pdf,,Открыто
Metric-Free Exploration for Topological Mapping by Task and Motion Imitation in Feature Space,Yuhang He; Irving Fang; Yiming Li; Rushi Bhavesh Shah; Chen Feng,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p099.pdf,,Открыто
Task-Aware Risk Estimation of Perception Failures for Autonomous Vehicles,Pasquale Antonante; Sushant Veer; Karen Leung; Xinshuo Weng; Luca Carlone; Marco Pavone,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p100.pdf,,Открыто
CCIL: Context-conditioned imitation learning for urban driving,Ke Guo; Wei Jing; Junbo Chen; Jia Pan,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p101.pdf,,Открыто
Efficient Reinforcement Learning for Autonomous Driving with Parameterized Skills and Priors,Letian Wang; Jie Liu; Hao Shao; Wenshuo Wang; Ruobing Chen; Yu Liu; Steven L Waslander,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p102.pdf,,Открыто
TerrainNet: Visual Modeling of Complex Terrain for High-speed; Off-road Navigation,Xiangyun Meng; Nathan Hatch; Alexander Lambert; Anqi Li; Nolan Wagener; Matthew Schmittle; JoonHo Lee; Wentao Yuan; Zoey Chen; Sameul Deng; Greg Okopal; Dieter Fox; Byron Boots; Amirreza Shaban,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p103.pdf,,Открыто
Autonomous Navigation; Mapping and Exploration with Gaussian Processes,Mahmoud Ali; Hassan Jardali; Nicholas Roy; Lantao Liu,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p104.pdf,,Открыто
Graph Attention Multi-Agent Fleet Autonomy for Advanced Air Mobility,Malintha Fernando; Ransalu Senanayake; Heeyoul Choi; Martin Swany,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p105.pdf,,Открыто
Path Planning for Multiple Tethered Robots Using Topological Braids,Muqing Cao; Kun Cao; Shenghai Yuan; Kangcheng Liu; Yan Loi Wong; Lihua Xie,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p106.pdf,,Открыто
A Sampling-Based Approach for Heterogeneous Coalition Scheduling with Temporal Uncertainty,Andrew Messing; Jacopo Banfi; Martina Stadler; Ethan Stump; Harish Ravichandar; Nicholas Roy; Seth Hutchinson,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p107.pdf,,Открыто
Concurrent Constrained Optimization of Unknown Rewards for Multi-Robot Task Allocation,Sukriti Singh; Anusha Srikanthan; Vivek Mallampati; Harish Ravichandar,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p108.pdf,,Открыто
Bandit Submodular Maximization for Multi-Robot Coordination in Unpredictable and Partially Observable Environments,Zirui Xu; Xiaofeng Lin; Vasileios Tzoumas,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p109.pdf,,Открыто
Distributed Hierarchical Distribution Control for Very-Large-Scale Clustered Multi-Agent Systems,Augustinos D Saravanos; Yihui Li; Evangelos Theodorou,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p110.pdf,,Открыто
Decentralization and Acceleration Enables Large-Scale Bundle Adjustment,Taosha Fan; Joseph Ortiz; Ming Hsiao; Maurizio Monge; Jing Dong; Todd Murphey; Mustafa Mukadam,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p111.pdf,,Открыто
Active Collaborative Localization in Heterogeneous Robot Teams,Igor Spasojevic; Xu Liu; Alejandro Ribeiro; George J. Pappas; Vijay Kumar,,2023,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss19/p112.pdf,,Открыто
ACID: Action-Conditional Implicit Visual Dynamics for Deformable Object Manipulation,Bokui Shen; Zhenyu Jiang; Christopher Choy; Silvio Savarese; Leonidas J. Guibas; Anima Anandkumar; Yuke Zhu,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p001.pdf,,Открыто
KernelGPA: A Deformable SLAM Back-end,Fang Bai; Adrien Bartoli,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p002.pdf,,Открыто
Occupancy-SLAM: Simultaneously Optimizing Robot Poses and Continuous Occupancy Map,Liang Zhao; Yingyu Wang; Shoudong Huang,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p003.pdf,,Открыто
Resilient Multi-Sensor Exploration of Multifarious Environments with a Team of Aerial Robots,Graeme Best; Rohit Garg; John Keller; Geoffrey A. Hollinger; Sebastian Scherer,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p004.pdf,,Открыто
CURL: Continuous; Ultra-compact Representation for LiDAR,Kaicheng Zhang; Ziyang Hong; Shida Xu; Sen Wang,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p005.pdf,,Открыто
SEER: Unsupervised and sample-efficient environment specialization of image descriptors,Peer Neubert; Stefan Schubert,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p006.pdf,,Открыто
Equivariant Transporter Network,Haojie Huang; Dian Wang; Robin Walters; Robert Platt,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p007.pdf,,Открыто
RoboCraft: Learning to See; Simulate; and Shape Elasto-Plastic Objects with Graph Networks,Haochen Shi; Huazhe Xu; Zhiao Huang; Yunzhu Li; Jiajun Wu,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p008.pdf,,Открыто
Play it by Ear: Learning Skills amidst Occlusion through Audio-Visual Imitation Learning,Maximilian Du; Olivia Y Lee; Suraj Nair; Chelsea Finn,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p009.pdf,,Открыто
The Surprising Effectiveness of Representation Learning for Visual Imitation,Jyothish Pari; Nur Muhammad (Mahi) Shafiullah; Sridhar Pandian Arunachalam; Lerrel Pinto,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p010.pdf,,Открыто
Mesh-based Dynamics with Occlusion Reasoning for Cloth Manipulation,Zixuan Huang; Xingyu Lin; David Held,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p011.pdf,,Открыто
iSDF: Real-Time Neural Signed Distance Fields for Robot Perception,Joseph Ortiz; Alexander Clegg; Jing Dong; Edgar Sucar; David Novotny; Michael Zollhoefer; Mustafa Mukadam,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p012.pdf,,Открыто
POCD: Probabilistic Object-Level Change Detection and Volumetric Mapping in Semi-Static Scenes,Jingxing Qian; Veronica Chatrath; Jun Yang; James Servos; Angela P. Schoellig; Steven L. Waslander,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p013.pdf,,Открыто
PropEM-L: Radio Propagation Environment Modeling and Learning for Communication-Aware Multi-Robot Exploration,Lillian Clark; Jeffrey Edlund; Marc Sanchez Net; Tiago Stegun Vaquero; Ali-akbar Agha-mohammadi,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p014.pdf,,Открыто
DICP: Doppler Iterative Closest Point Algorithm,Bruno Hexsel; Heethesh Vhavle; Yi Chen,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p015.pdf,,Открыто
Iterative Residual Policy for Goal-Conditioned Dynamic Manipulation of Deformable Objects,Cheng Chi; Benjamin Burchfiel; Eric Cousineau; Siyuan Feng; Shuran Song,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p016.pdf,,Открыто
DextAIRity: Deformable Manipulation Can be a Breeze,Zhenjia Xu; Cheng Chi; Benjamin Burchfiel; Eric Cousineau; Siyuan Feng; Shuran Song,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p017.pdf,,Открыто
FlowBot3D: Learning 3D Articulation Flow to Manipulate Articulated Objects,Ben Eisner; Harry Zhang; David Held,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p018.pdf,,Открыто
ViKiNG: Vision-Based Kilometer-Scale Navigation with Geographic Hints,Dhruv Shah; Sergey Levine,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p019.pdf,,Открыто
MIRROR: Differentiable Deep Social Projection for Assistive Human-Robot Communication,Kaiqi Chen; Jeffrey Fong; Harold Soh,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p020.pdf,,Открыто
Human Motion Control of Quadrupedal Robots using Deep Reinforcement Learning,Sunwoo Kim; Maks Sorokin; Jehee Lee; Sehoon Ha,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p021.pdf,,Открыто
Rapid Locomotion via Reinforcement Learning,Gabriel B. Margolis; Ge Yang; Kartik Paigwar; Tao Chen; Pulkit Agrawal,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p022.pdf,,Открыто
Robotic Telekinesis: Learning a Robotic Hand Imitator by Watching Humans on YouTube,Aravind Sivakumar; Kenneth Shaw; Deepak Pathak,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p023.pdf,,Открыто
Underwater Robot-To-Human Communication Via Motion: Implementation and Full-Loop Human Interface Evaluation,Michael Fulton; Muntaqim Mehtaz; Junaed Sattar; Owen Queeglay,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p024.pdf,,Открыто
Gaze Complements Control Input for Goal Prediction During Assisted Teleoperation,Reuben M Aronson; Henny Admoni,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p025.pdf,,Открыто
Human-to-Robot Imitation in the Wild,Shikhar Bahl; Abhinav Gupta; Deepak Pathak,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p026.pdf,,Открыто
Variational Inference MPC using Normalizing Flows and Out-of-Distribution Projection,Thomas Power; Dmitry Berenson,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p027.pdf,,Открыто
Negative Result for Learning from Demonstration: Challenges for End-Users Teaching Robots with Task And Motion Planning Abstractions,Nakul Gopalan; Nina Moorman; Manisha Natarajan; Matthew Gombolay,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p028.pdf,,Открыто
A Learning-based Iterative Control Framework for Controlling a Robot Arm with Pneumatic Artificial Muscles,Hao Ma; Dieter BÃ¼chler; Bernhard SchÃ¶lkopf; Michael Muehlebach,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p029.pdf,,Открыто
Distributed Optimisation and Deconstruction of Bridges by Self-Assembling Robots,Edward Bray; Roderich Gross,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p030.pdf,,Открыто
Data Augmentation for Manipulation,Peter Mitrano; Dmitry Berenson,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p031.pdf,,Открыто
Embodied Multi-Agent Task Planning from Ambiguous Instruction,Xinzhu Liu; Xinghang Li; Di Guo; Sinan Tan; Huaping Liu; Fuchun Sun,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p032.pdf,,Открыто
Bridging Model-based Safety and Model-free Reinforcement Learning through System Identification of Low Dimensional Linear Models,Zhongyu Li; Jun Zeng; Akshay Thirugnanam; Koushil Sreenath,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p033.pdf,,Открыто
Autonomously Untangling Long Cables,Vainavi Viswanath; Kaushik Shivakumar; Justin Kerr; Brijen Thananjeyan; Ellen Novoseller; Jeffrey Ichnowski; Alejandro Escontrela; Michael Laskey; Joseph E. Gonzalez; Ken Goldberg,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p034.pdf,,Открыто
Factory: Fast Contact for Robotic Assembly,Yashraj Narang; Kier Storey; Iretiayo Akinola; Miles Macklin; Philipp Reist; Lukasz Wawrzyniak; Yunrong Guo; Adam Moravanszky; Gavriel State; Michelle Lu; Ankur Handa; Dieter Fox,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p035.pdf,,Открыто
Fundamental Performance Limits for Sensor-Based Robot Control and Policy Learning,Anirudha Majumdar; Vincent Pacelli,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p036.pdf,,Открыто
Certifiable Robot Design Optimization using Differentiable Programming,Charles Dawson; Chuchu Fan,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p037.pdf,,Открыто
Collocation Methods for Second Order Systems,Siro Moreno-Martin; LluÃ­s Ros; Enric Celaya,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p038.pdf,,Открыто
Collision Detection Accelerated: An Optimization Perspective,Louis Montaut; Quentin Le Lidec; VladimÃ­r PetrÃ­k; Josef Sivic; Justin Carpentier,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p039.pdf,,Открыто
PROX-QP: Yet another Quadratic Programming Solver for Robotics and beyond,Antoine Bambade; Sarah El-Kazdadi; Adrien Taylor; Justin Carpentier,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p040.pdf,,Открыто
SymForce: Symbolic Computation and Code Generation for Robotics,Hayk Martiros; Aaron Miller; Nathan Bucki; Bradley Solliday; Ryan Kennedy; Jack Zhu; Tung Dang; Dominic Pattison; Harrison Zheng; Teo Tomic; Peter Henry; Gareth Cross; Josiah VanderMey; Alvin Sun; Samuel Wang; Kristen Holtz,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p041.pdf,,Открыто
Failure Prediction with Statistical Guarantees for Vision-Based Robot Control,Alec Farid; David Snyder; Allen Z. Ren; Anirudha Majumdar,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p042.pdf,,Открыто
Proxima: An Approach for Time or Accuracy Budgeted Collision Proximity Queries,Daniel Rakita; Bilge Mutlu; Michael Gleicher,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p043.pdf,,Открыто
You Only Demonstrate Once: Category-Level Manipulation from Single Visual Demonstration,Bowen Wen; Wenzhao Lian; Kostas Bekris; Stefan Schaal,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p044.pdf,,Открыто
DiPCAN: Distilling Privileged Information for Crowd-Aware Navigation,Gianluca Monaci; Michel Aractingi; Tomi Silander,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p045.pdf,,Открыто
Parameterized Differential Dynamic Programming,Alex Oshin; Matthew D Houghton; Michael J. Acheson; Irene M. Gregory; Evangelos Theodorou,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p046.pdf,,Открыто
AK: Attentive Kernel for Information Gathering,Weizhe Chen; Roni Khardon; Lantao Liu,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p047.pdf,,Открыто
SVAM: Saliency-guided Visual Attention Modeling by Autonomous Underwater Robot,Md Jahidul Islam; Ruobing Wang; Junaed Sattar,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p048.pdf,,Открыто
TNS: Terrain Traversability Mapping and Navigation System for Autonomous Excavators,Tianrui Guan; Zhenpeng He; Ruitao Song; Dinesh Manocha; Liangjun Zhang,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p049.pdf,,Открыто
Hydra: A Real-time Spatial Perception System for 3D Scene Graph Construction and Optimization,Nathan Hughes; Yun Chang; Luca Carlone,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p050.pdf,,Открыто
Learning Mixed Strategies in Trajectory Games,Lasse Peters; David Fridovich-Keil; Laura Ferranti; Cyrill Stachniss; Javier Alonso-Mora; Forrest Laine,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p051.pdf,,Открыто
A Local Optimization Framework for Multi-Objective Ergodic Search,Zhongqiang Ren; Akshaya Kesarimangalam Srinivasan; Howard Coffin; Ian Abraham; Howie Choset,,2022,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss18/p052.pdf,,Открыто
