title,authors,author_affiliations,publication_year,publication_title,pdf_url,doi,access_status,abstract
Verified Path Following Using Neural Control Lyapunov Functions,Alec Reed; Guillaume O Berger; Sriram Sankaranarayanan; Chris Heckman,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/reed23a/reed23a.pdf,,Открыто,We present a framework that uses control Lyapunov functions (CLFs) to implement provably stable path-following controllers for autonomous mobile platforms. Our approach is based on learning a guaranteed CLF for path following by using recent approaches — combining machine learning with automated theorem proving — to train a neural network feedback law along with a CLF that guarantees stabilization for driving along low-curvature reference paths. We discuss how key properties of the CLF can be exploited to extend the range of  the curvatures for which the stability guarantees remain valid. We then demonstrate that our approach yields a controller that obeys theoretical guarantees in simulation; but also performs well in practice. We show our method is both a verified method of control and better than a common MPC implementation in computation time. Additionally; we implement the controller on-board on a $\frac18$-scale autonomous vehicle testing platform and present results for various robust path following scenarios.
Task-Relevant Failure Detection for Trajectory Predictors in Autonomous Vehicles,Alec Farid; Sushant Veer; Boris Ivanovic; Karen Leung; Marco Pavone,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/farid23a/farid23a.pdf,,Открыто,"In modern autonomy stacks; prediction modules are paramount to planning motions in the presence of other mobile agents. However; failures in prediction modules can mislead the downstream planner into making unsafe decisions. Indeed; the high uncertainty inherent to the task of trajectory forecasting ensures that such mispredictions occur frequently. Motivated by the need to improve safety of autonomous vehicles without compromising on their performance; we develop a probabilistic run-time monitor that detects when a ""harmful"" prediction failure occurs; i.e.; a task-relevant failure detector. We achieve this by propagating trajectory prediction errors to the planning cost to reason about their impact on the AV. Furthermore; our detector comes equipped with performance measures on the false-positive and the false-negative rate and allows for data-free calibration. In our experiments we compared our detector with various others and found that our detector has the highest area under the receiver operator characteristic curve."
Safe Control Under Input Limits with Neural Control Barrier Functions,Simin Liu; Changliu Liu; John Dolan,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/liu23e/liu23e.pdf,,Открыто,We propose new methods to synthesize control barrier function (CBF) based safe controllers that avoid input saturation; which can cause safety violations. In particular; our method is created for high-dimensional; general nonlinear systems; for which such tools are scarce. We leverage techniques from machine learning; like neural networks and deep learning; to simplify this challenging problem in nonlinear control design. The method consists of a learner-critic architecture; in which the critic gives counterexamples of input saturation and the learner optimizes a neural CBF to eliminate those counterexamples. We provide empirical results on a 10D state; 4D input quadcopter-pendulum system. Our learned CBF avoids input saturation and maintains safety over nearly 100% of trials.
Eliciting Compatible Demonstrations for Multi-Human Imitation Learning,Kanishk Gandhi; Siddharth Karamcheti; Madeline Liao; Dorsa Sadigh,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/gandhi23a/gandhi23a.pdf,,Открыто,Imitation learning from human-provided demonstrations is a strong approach for learning policies for robot manipulation. While the ideal dataset for imitation learning is homogenous and low-variance - reflecting a single; optimal method for performing a task - natural human behavior has a great deal of heterogeneity; with several optimal ways to demonstrate a task. This multimodality is inconsequential to human users; with task variations manifesting as subconscious choices; for example; reaching down; then across to grasp an object; versus reaching across; then down. Yet; this mismatch presents a problem for interactive imitation learning; where sequences of users improve on a policy by iteratively collecting new; possibly conflicting demonstrations. To combat this problem of demonstrator incompatibility; this work designs an approach for 1) measuring the compatibility of a new demonstration given a base policy; and 2) actively eliciting more compatible demonstrations from new users. Across two simulation tasks requiring long-horizon; dexterous manipulation and a real-world “food plating” task with a Franka Emika Panda arm; we show that we can both identify incompatible demonstrations via post-hoc filtering; and apply our compatibility measure to actively elicit compatible demonstrations from new users; leading to improved task success rates across simulated and real environments.
When the Sun Goes Down: Repairing Photometric Losses for All-Day Depth Estimation,Madhu Vankadari; Stuart Golodetz; Sourav Garg; Sangyun Shin; Andrew Markham; Niki Trigoni,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/vankadari23a/vankadari23a.pdf,,Открыто,Self-supervised deep learning methods for joint depth and ego-motion estimation can yield accurate trajectories without needing ground-truth training data. However; as they typically use photometric losses; their performance can degrade significantly when the assumptions these losses make (e.g. temporal illumination consistency; a static scene; and the absence of noise and occlusions) are violated. This limits their use for e.g. nighttime sequences; which tend to contain many point light sources (including on dynamic objects) and low signal-to-noise ratio (SNR) in darker image regions. In this paper; we show how to use a combination of three techniques to allow the existing photometric losses to work for both day and nighttime images. First; we introduce a per-pixel neural intensity transformation to compensate for the light changes that occur between successive frames. Second; we predict a per-pixel residual flow map that we use to correct the reprojection correspondences induced by the estimated ego-motion and depth from the networks. And third; we denoise the training images to improve the robustness and accuracy of our approach. These changes allow us to train a single model for both day and nighttime images without needing separate encoders or extra feature networks like existing methods. We perform extensive experiments and ablation studies on the challenging Oxford RobotCar dataset to demonstrate the efficacy of our approach for both day and nighttime sequences.
Towards Scale Balanced 6-DoF Grasp Detection in Cluttered Scenes,Haoxiang Ma; Di Huang,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/ma23a/ma23a.pdf,,Открыто,In this paper; we focus on the problem of feature learning in the presence of scale imbalance for 6-DoF grasp detection and propose a novel approach to especially address the difficulty in dealing with small-scale samples. A Multi-scale Cylinder Grouping (MsCG) module is presented to enhance local geometry representation by combining multi-scale cylinder features and global context. Moreover; a Scale Balanced Learning (SBL) loss and an Object Balanced Sampling (OBS) strategy are designed; where SBL enlarges the gradients of the samples whose scales are in low frequency by apriori weights while OBS captures more points on small-scale objects with the help of an auxiliary segmentation network. They alleviate the influence of the uneven distribution of grasp scales in training and inference respectively. In addition; Noisy-clean Mix (NcM) data augmentation is introduced to facilitate training; aiming to bridge the domain gap between synthetic and raw scenes in an efficient way by generating more data which mix them into single ones at instance-level. Extensive experiments are conducted on the GraspNet-1Billion benchmark and competitive results are reached with significant gains on small-scale cases. Besides; the performance of real-world grasping highlights its generalization ability.
Few-Shot Preference Learning for Human-in-the-Loop RL,Donald Joseph Hejna III; Dorsa Sadigh,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/iii23a/iii23a.pdf,,Открыто,While reinforcement learning (RL) has become a more popular approach for robotics; designing sufficiently informative reward functions for complex tasks has proven to be extremely difficult due their inability to capture human intent and policy exploitation. Preference based RL algorithms seek to overcome these challenges by directly learning reward functions from human feedback. Unfortunately; prior work either requires an unreasonable number of queries implausible for any human to answer or overly restricts the class of reward functions to guarantee the elicitation of the most informative queries; resulting in models that are insufficiently expressive for realistic robotics tasks. Contrary to most works that focus on query selection to \emph{minimize} the amount of data required for learning reward functions; we take an opposite approach: \emph{expanding} the pool of available data by viewing human-in-the-loop RL through the more flexible lens of multi-task learning. Motivated by the success of meta-learning; we pre-train preference models on prior task data and quickly adapt them for new tasks using only a handful of queries. Empirically; we reduce the amount of online feedback needed to train manipulation policies in Meta-World by 20$\times$; and demonstrate the effectiveness of our method on a real Franka Panda Robot. Moreover; this reduction in query-complexity allows us to train robot policies from actual human users. Videos of our results can be found at https://sites.google.com/view/few-shot-preference-rl/home.
Visuo-Tactile Transformers for Manipulation,Yizhou Chen; Mark Van der Merwe; Andrea Sipos; Nima Fazeli,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/chen23d/chen23d.pdf,,Открыто,Learning representations in the joint domain of vision and touch can improve manipulation dexterity; robustness; and sample-complexity by exploiting mutual information and complementary cues. Here; we present Visuo-Tactile Transformers (VTTs); a novel multimodal representation learning approach suited for model-based reinforcement learning and planning. Our approach extends the Visual Transformer to handle visuo-tactile feedback. Specifically; VTT uses tactile feedback together with self and cross-modal attention to build latent heatmap representations that focus attention on important task features in the visual domain. We demonstrate the efficacy of VTT for representation learning with a comparative evaluation against baselines on four simulated robot tasks and one real world block pushing task. We conduct an ablation study over the components of VTT to highlight the importance of cross-modality in representation learning for robotic manipulation.
Offline Reinforcement Learning at Multiple Frequencies,Kaylee Burns; Tianhe Yu; Chelsea Finn; Karol Hausman,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/burns23a/burns23a.pdf,,Открыто,To leverage many sources of offline robot data; robots must grapple with the heterogeneity of such data. In this paper; we focus on one particular aspect of this challenge: learning from offline data collected at different control frequencies. Across labs; the discretization of controllers; sampling rates of sensors; and demands of a task of interest may differ; giving rise to a mixture of frequencies in an aggregated dataset. We study how well offline reinforcement learning (RL) algorithms can accommodate data with a mixture of frequencies during training. We observe that the $Q$-value propagates at different rates for different discretizations; leading to a number of learning challenges for off-the-shelf offline RL algorithms. We present a simple yet effective solution that enforces consistency in the rate of  $Q$-value updates to stabilize learning. By scaling the value of $N$ in $N$-step returns with the discretization size; we effectively balance $Q$-value propagation; leading to more stable convergence. On three simulated robotic control problems; we empirically find that this simple approach significantly outperforms naïve mixing both terms of absolute performance and training stability; while also improving over using only the data from a single control frequency.
Learning the Dynamics of Compliant Tool-Environment Interaction for Visuo-Tactile Contact Servoing,Mark Van der Merwe; Dmitry Berenson; Nima Fazeli,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/merwe23a/merwe23a.pdf,,Открыто,Many manipulation tasks require the robot to control the contact between a grasped compliant tool and the environment; e.g. scraping a frying pan with a spatula. However; modeling tool-environment interaction is difficult; especially when the tool is compliant; and the robot cannot be expected to have the full geometry and physical properties (e.g.; mass; stiffness; and friction) of all the tools it must use. We propose a framework that learns to predict the effects of a robot’s actions on the contact between the tool and the environment given visuo-tactile perception. Key to our framework is a novel contact feature representation that consists of a binary contact value; the line of contact; and an end-effector wrench. We propose a method to learn the dynamics of these contact features from real world data that does not require predicting the geometry of the compliant tool. We then propose a controller that uses this dynamics model for visuo-tactile contact servoing and show that it is effective at performing scraping tasks with a spatula; even in scenarios where precise contact needs to be made to avoid obstacles.
Multi-Robot Scene Completion: Towards Task-Agnostic Collaborative Perception,Yiming Li; Juexiao Zhang; Dekun Ma; Yue Wang; Chen Feng,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/li23e/li23e.pdf,,Открыто,Collaborative perception learns how to share information among multiple robots to perceive the environment better than individually done. Past research on this has been task-specific; such as detection or segmentation. Yet this leads to different information sharing for different tasks; hindering the large-scale deployment of collaborative perception. We propose the first task-agnostic collaborative perception paradigm that learns a single collaboration module in a self-supervised manner for different downstream tasks. This is done by a novel task termed multi-robot scene completion; where each robot learns to effectively share information for reconstructing a complete scene viewed by all robots. Moreover; we propose a spatiotemporal autoencoder (STAR) that amortizes over time the communication cost by spatial sub-sampling and temporal mixing. Extensive experiments validate our method’s effectiveness on scene completion and collaborative perception in autonomous driving scenarios. Our code is available at https://coperception.github.io/star/.
USHER: Unbiased Sampling for Hindsight Experience Replay,Liam Schramm; Yunfu Deng; Edgar Granados; Abdeslam Boularias,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/schramm23a/schramm23a.pdf,,Открыто,Dealing with sparse rewards is a long-standing challenge in reinforcement learning (RL). Hindsight Experience Replay (HER) addresses this problem by reusing failed trajectories for one goal as successful trajectories for another. This allows for both a minimum density of reward and for generalization across multiple goals. However; this strategy is known to result in a biased value function; as the update rule underestimates the likelihood of bad outcomes in a stochastic environment. We propose an asymptotically unbiased importance-sampling-based algorithm to address this problem without sacrificing performance on deterministic environments. We show its effectiveness on a range of robotic systems; including challenging high dimensional stochastic environments.
Fast Lifelong Adaptive Inverse Reinforcement Learning from Demonstrations,Letian Chen; Sravan Jayanthi; Rohan R Paleja; Daniel Martin; Viacheslav Zakharov; Matthew Gombolay,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/chen23e/chen23e.pdf,,Открыто,Learning from Demonstration (LfD) approaches empower end-users to teach robots novel tasks via demonstrations of the desired behaviors; democratizing access to robotics. However; current LfD frameworks are not capable of fast adaptation to heterogeneous human demonstrations nor the large-scale deployment in ubiquitous robotics applications. In this paper; we propose a novel LfD framework; Fast Lifelong Adaptive Inverse Reinforcement learning (FLAIR). Our approach (1) leverages learned strategies to construct policy mixtures for fast adaptation to new demonstrations; allowing for quick end-user personalization; (2) distills common knowledge across demonstrations; achieving accurate task inference; and (3) expands its model only when needed in lifelong deployments; maintaining a concise set of prototypical strategies that can approximate all behaviors via policy mixtures. We empirically validate that FLAIR achieves adaptability (i.e.; the robot adapts to heterogeneous; user-specific task preferences); efficiency (i.e.; the robot achieves sample-efficient adaptation); and scalability (i.e.; the model grows sublinearly with the number of demonstrations while maintaining high performance). FLAIR surpasses benchmarks across three control tasks with an average 57% improvement in policy returns and an average 78% fewer episodes required for demonstration modeling using policy mixtures. Finally; we demonstrate the success of FLAIR in a table tennis task and find users rate FLAIR as having higher task ($p<.05$) and personalization ($p<.05$) performance.
Residual Skill Policies: Learning an Adaptable Skill-based Action Space for Reinforcement Learning for Robotics,Krishan Rana; Ming Xu; Brendan Tidd; Michael Milford; Niko Suenderhauf,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/rana23a/rana23a.pdf,,Открыто,Skill-based reinforcement learning (RL) has emerged as a promising strategy to leverage prior knowledge for accelerated robot learning. Skills are typically extracted from expert demonstrations and are embedded into a latent space from which they can be sampled as actions by a high-level RL agent. However; this \textit{skill space} is expansive; and not all skills are relevant for a given robot state; making exploration difficult. Furthermore; the downstream RL agent is limited to learning structurally similar tasks to those used to construct the skill space. We firstly propose accelerating exploration in the skill space using state-conditioned generative models to directly bias the high-level agent towards only \textit{sampling} skills relevant to a given state based on prior experience. Next; we propose a low-level residual policy for fine-grained \textit{skill adaptation} enabling downstream RL agents to adapt to unseen task variations. Finally; we validate our approach across four challenging manipulation tasks that differ from those used to build the skill space; demonstrating our ability to learn across task variations while significantly accelerating exploration; outperforming prior works.
Learning Representations that Enable Generalization in Assistive Tasks,Jerry Zhi-Yang He; Zackory Erickson; Daniel S. Brown; Aditi Raghunathan; Anca Dragan,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/he23a/he23a.pdf,,Открыто,Recent work in sim2real has successfully enabled robots to act in physical environments by training in simulation with a diverse “population” of environments (i.e. domain randomization). In this work; we focus on enabling generalization in \emph{assistive tasks}: tasks in which the robot is acting to assist a user (e.g. helping someone with motor impairments with bathing or with scratching an itch). Such tasks are particularly interesting relative to prior sim2real successes because the environment now contains a \emph{human who is also acting}. This complicates the problem because the diversity of human users (instead of merely physical environment parameters) is more difficult to capture in a population; thus increasing the likelihood of encountering out-of-distribution (OOD) human policies at test time. We advocate that generalization to such OOD policies benefits from (1) learning a good latent representation for human policies that test-time humans can accurately be mapped to; and (2) making that representation adaptable with test-time interaction data; instead of relying on it to perfectly capture the space of human policies based on the simulated population only. We study how to best learn such a representation by evaluating on purposefully constructed OOD test policies. We find that sim2real methods that encode environment (or population) parameters and work well in tasks that robots do in isolation; do not work well in \emph{assistance}.  In assistance; it seems crucial to train the representation based on the \emph{history of interaction} directly; because that is what the robot will have access to at test time. Further; training these representations to then \emph{predict human actions} not only gives them better structure; but also enables them to be fine-tuned at test-time; when the robot observes the partner act.
Learning to Correct Mistakes: Backjumping in Long-Horizon Task and Motion Planning,Yoonchang Sung; Zizhao Wang; Peter Stone,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/sung23a/sung23a.pdf,,Открыто,As robots become increasingly capable of manipulation and long-term autonomy; long-horizon task and motion planning problems are becoming increasingly important.  A key challenge in such problems is that early actions in the plan may make future actions infeasible. When reaching a dead-end in the search; most existing planners use backtracking; which exhaustively reevaluates motion-level actions; often resulting in inefficient planning; especially when the search depth is large. In this paper; we propose to learn backjumping heuristics which identify the culprit action directly using supervised learning models to guide the task-level search. Based on evaluations of two different tasks; we find that our method significantly improves planning efficiency compared to backtracking and also generalizes to problems with novel numbers of objects.
Lyapunov Design for Robust and Efficient Robotic Reinforcement Learning,Tyler Westenbroek; Fernando Castaneda; Ayush Agrawal; Shankar Sastry; Koushil Sreenath,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/westenbroek23a/westenbroek23a.pdf,,Открыто,Recent advances in the reinforcement learning (RL) literature have enabled roboticists to automatically train complex policies in simulated environments. However; due to the poor sample complexity of these methods; solving RL problems using real-world data remains a challenging problem. This paper introduces a novel cost-shaping method which aims to reduce the number of samples needed to learn a stabilizing controller. The method adds a term involving a Control Lyapunov Function (CLF) – an ‘energy-like’ function from the model-based control literature – to typical cost formulations. Theoretical results demonstrate the new costs lead to stabilizing controllers when smaller discount factors are used; which is well-known to reduce sample complexity. Moreover; the addition of the CLF term ‘robustifies’ the search for a stabilizing controller by ensuring that even highly sub-optimal polices will stabilize the system. We demonstrate our approach with two hardware examples where we learn stabilizing controllers for a cartpole and an A1 quadruped with only seconds and a few minutes of fine-tuning data; respectively. Furthermore; simulation benchmark studies show that obtaining stabilizing policies by optimizing our proposed costs requires orders of magnitude less data compared to standard cost designs.
ROAD: Learning an Implicit Recursive Octree Auto-Decoder to Efficiently Encode 3D Shapes,Sergey Zakharov; Rares Andrei Ambrus; Katherine Liu; Adrien Gaidon,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/zakharov23a/zakharov23a.pdf,,Открыто,Compact and accurate representations of 3D shapes are central to many perception and robotics tasks. State-of-the-art learning-based methods can reconstruct single objects but scale poorly to large datasets. We present a novel recursive implicit representation to efficiently and accurately encode large datasets of complex 3D shapes by recursively traversing an implicit octree in latent space. Our implicit Recursive Octree Auto-Decoder (ROAD) learns a hierarchically structured latent space enabling state-of-the-art reconstruction results at a compression ratio above 99%. We also propose an efficient curriculum learning scheme that naturally exploits the coarse-to-fine properties of the underlying octree spatial representation. We explore the scaling law relating latent space dimension; dataset size; and reconstruction accuracy; showing that increasing the latent space dimension is enough to scale to large shape datasets. Finally; we show that our learned latent space encodes a coarse-to-fine hierarchical structure yielding reusable latents across different levels of details; and we provide qualitative evidence of generalization to novel shapes outside the training set.
Safe Robot Learning in Assistive Devices through Neural Network Repair,Keyvan Majd; Geoffrey Mitchell Clark; Tanmay Khandait; Siyu Zhou; Sriram Sankaranarayanan; Georgios Fainekos; Heni Amor,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/majd23a/majd23a.pdf,,Открыто,Assistive robotic devices are a particularly promising field of application for neural networks (NN) due to the need for personalization and hard-to-model human-machine interaction dynamics. However; NN based estimators and controllers may produce potentially unsafe outputs over previously unseen data points. In this paper; we introduce an algorithm for updating NN control policies to satisfy a given set of formal safety constraints; while also optimizing the original loss function.  Given a set of mixed-integer linear constraints; we define the NN repair problem as a Mixed Integer Quadratic Program (MIQP). In extensive experiments; we demonstrate the efficacy of our repair method in generating safe policies for a lower-leg prosthesis.
Contrastive Decision Transformers,Sachin G. Konan; Esmaeil Seraj; Matthew Gombolay,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/konan23a/konan23a.pdf,,Открыто,Decision Transformers (DT) have drawn upon the success of Transformers by abstracting Reinforcement Learning as a target-return-conditioned; sequence modeling problem. In our work; we claim that the distribution of DT’s target-returns represents a series of different tasks that agents must learn to handle. Work in multi-task learning has shown that separating the representations of input data belonging to different tasks can improve performance. We draw from this approach to construct ConDT (Contrastive Decision Transformer). ConDT leverages an enhanced contrastive loss to train a return-dependent transformation of the input embeddings; which we empirically show clusters these embeddings by their return. We find that ConDT significantly outperforms DT in Open-AI Gym domains by 10% and 39% in visually challenging Atari domains.
DiffStack: A Differentiable and Modular Control Stack for Autonomous Vehicles,Peter Karkus; Boris Ivanovic; Shie Mannor; Marco Pavone,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/karkus23a/karkus23a.pdf,,Открыто,Autonomous vehicle (AV) stacks are typically built in a modular fashion; with explicit components performing detection; tracking; prediction; planning; control; etc. While modularity improves reusability; interpretability; and generalizability; it also suffers from compounding errors; information bottlenecks; and integration challenges. To overcome these challenges; a prominent approach is to convert the AV stack into an end-to-end neural network and train it with data. While such approaches have achieved impressive results; they typically lack interpretability and reusability; and they eschew principled analytical components; such as planning and control; in favor of deep neural networks. To enable the joint optimization of AV stacks while retaining modularity; we present DiffStack; a differentiable and modular stack for prediction; planning; and control. Crucially; our model-based planning and control algorithms leverage recent advancements in differentiable optimization to produce gradients; enabling optimization of upstream components; such as prediction; via backpropagation through planning and control. Our results on the nuScenes dataset indicate that end-to-end training with DiffStack yields substantial improvements in open-loop and closed-loop planning metrics by; e.g.; learning to make fewer prediction errors that would affect planning. Beyond these immediate benefits; DiffStack opens up new opportunities for fully data-driven yet modular and interpretable AV architectures.
Learning and Retrieval from Prior Data for Skill-based Imitation Learning,Soroush Nasiriany; Tian Gao; Ajay Mandlekar; Yuke Zhu,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/nasiriany23a/nasiriany23a.pdf,,Открыто,Imitation learning offers a promising path for robots to learn general-purpose tasks; but traditionally has enjoyed limited scalability due to high data supervision requirements and brittle generalization. Inspired by recent work on skill-based imitation learning; we investigate whether leveraging prior data from previous related tasks can enable learning novel tasks in a more robust; data-efficient manner. To make effective use of the prior data; the agent must internalize knowledge from the prior data and contextualize this knowledge in novel tasks. To that end we propose a skill-based imitation learning framework that extracts temporally-extended sensorimotor skills from prior data and subsequently learns a policy for the target task with respect to these learned skills. We find a number of modeling choices significantly improve performance on novel tasks; namely representation learning objectives to enable more predictable and consistent skill representations and a retrieval-based data augmentation procedure to increase the scope of supervision for the policy. On a number of multi-task manipulation domains; we demonstrate that our method significantly outperforms existing imitation learning and offline reinforcement learning approaches. Videos and code are available at https://ut-austin-rpl.github.io/sailor
Learning Semantics-Aware Locomotion Skills from Human Demonstration,Yuxiang Yang; Xiangyun Meng; Wenhao Yu; Tingnan Zhang; Jie Tan; Byron Boots,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/yang23a/yang23a.pdf,,Открыто,The semantics of the environment; such as the terrain type and property; reveals important information for legged robots to adjust their behaviors. In this work; we present a framework that learns semantics-aware locomotion skills from perception for quadrupedal robots; such that the robot can traverse through complex offroad terrains with appropriate speeds and gaits using perception information. Due to the lack of high-fidelity outdoor simulation; our framework needs to be trained directly in the real world; which brings unique challenges in data efficiency and safety. To ensure sample efficiency; we pre-train the perception model with an off-road driving dataset. To avoid the risks of real-world policy exploration; we leverage human demonstration to train a speed policy that selects a desired forward speed from camera image. For maximum traversability; we pair the speed policy with a gait selector; which selects a robust locomotion gait for each forward speed. Using only 40 minutes of human demonstration data; our framework learns to adjust the speed and gait of the robot based on perceived terrain semantics; and enables the robot to walk over 6km without failure at close-to-optimal speed
TRITON: Neural Neural Textures for Better Sim2Real,Ryan D. Burgert; Jinghuan Shang; Xiang Li; Michael S. Ryoo,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/burgert23a/burgert23a.pdf,,Открыто,Unpaired image translation algorithms can be used for sim2real tasks; but many fail to generate temporally consistent results. We present a new approach that combines differentiable rendering with image translation to achieve temporal consistency over indefinite timescales; using surface consistency losses and neu- ral neural textures. We call this algorithm TRITON (Texture Recovering Image Translation Network): an unsupervised; end-to-end; stateless sim2real algorithm that leverages the underlying 3D geometry of input scenes by generating realistic- looking learnable neural textures. By settling on a particular texture for the objects in a scene; we ensure consistency between frames statelessly. TRITON is not lim- ited to camera movements — it can handle the movement and deformation of ob- jects as well; making it useful for downstream tasks such as robotic manipulation. We demonstrate the superiority of our approach both qualitatively and quantita- tively; using robotic experiments and comparisons to ground truth photographs. We show that TRITON generates more useful images than other algorithms do. Please see our project website: tritonpaper.github.io
DayDreamer: World Models for Physical Robot Learning,Philipp Wu; Alejandro Escontrela; Danijar Hafner; Pieter Abbeel; Ken Goldberg,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/wu23c/wu23c.pdf,,Открыто,To solve tasks in complex environments; robots need to learn from experience. Deep reinforcement learning is a common approach to robot learning but requires a large amount of trial and error to learn; limiting its deployment in the physical world. As a consequence; many advances in robot learning rely on simulators. On the other hand; learning inside of simulators fails to capture the complexity of the real world; is prone to simulator inaccuracies; and the resulting behaviors do not adapt to changes in the world. The Dreamer algorithm has recently shown great promise for learning from small amounts of interaction by planning within a learned world model; outperforming pure reinforcement learning in video games. Learning a world model to predict the outcomes of potential actions enables planning in imagination; reducing the amount of trial and error needed in the real environment. However; it is unknown whether Dreamer can facilitate faster learning on physical robots. In this paper; we apply Dreamer to 4 robots to learn online and directly in the real world; without any simulators. Dreamer trains a quadruped robot to roll off its back; stand up; and walk from scratch and without resets in only 1 hour. We then push the robot and find that Dreamer adapts within 10 minutes to withstand perturbations or quickly roll over and stand back up. On two different robotic arms; Dreamer learns to pick and place objects from camera images and sparse rewards; approaching human-level teleoperation performance. On a wheeled robot; Dreamer learns to navigate to a goal position purely from camera images; automatically resolving ambiguity about the robot orientation. Using the same hyperparameters across all experiments; we find that Dreamer is capable of online learning in the real world; which establishes a strong baseline. We release our infrastructure for future applications of world models to robot learning.
INQUIRE: INteractive Querying for User-aware Informative REasoning,Tesca Fitzgerald; Pallavi Koppol; Patrick Callaghan; Russell Quinlan Jun Hei Wong; Reid Simmons; Oliver Kroemer; Henny Admoni,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/fitzgerald23a/fitzgerald23a.pdf,,Открыто,Research on Interactive Robot Learning has yielded several modalities for querying a human for training data; including demonstrations; preferences; and corrections. While prior work in this space has focused on optimizing the robot’s queries within each interaction type; there has been little work on optimizing over the selection of the interaction type itself. We present INQUIRE; the first algorithm to implement and optimize over a generalized representation of information gain across multiple interaction types. Our evaluations show that INQUIRE can dynamically optimize its interaction type (and respective optimal query) based on its current learning status and the robot’s state in the world; resulting in more robust performance across tasks in comparison to state-of-the art baseline methods. Additionally; INQUIRE allows for customizable cost metrics to bias its selection of interaction types; enabling this algorithm to be tailored to a robot’s particular deployment domain and formulate cost-aware; informative queries.
Online Dynamics Learning for Predictive Control with an Application to Aerial Robots,Tom Z. Jiahao; Kong Yao Chee; M. Ani Hsieh,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/jiahao23a/jiahao23a.pdf,,Открыто,In this work; we consider the task of improving the accuracy of dynamic models for model predictive control (MPC) in an online setting. Although prediction models can be learned and applied to model-based controllers; these models are often learned offline. In this offline setting; training data is first collected and a prediction model is learned through an elaborated training procedure. However; since the model is learned offline; it does not adapt to disturbances or model errors observed during deployment. To improve the adaptiveness of the model and the controller; we propose an online dynamics learning framework that continually improves the accuracy of the dynamic model during deployment. We adopt knowledge-based neural ordinary differential equations (KNODE) as the dynamic models; and use techniques inspired by transfer learning to continually improve the model accuracy. We demonstrate the efficacy of our framework with a quadrotor; and verify the framework in both simulations and physical experiments. Results show that our approach can account for disturbances that are possibly time-varying; while maintaining good trajectory tracking performance.
Skill-based Model-based Reinforcement Learning,Lucy Xiaoyang Shi; Joseph J Lim; Youngwoon Lee,,2022,Conference on Robot Learning,https://proceedings.mlr.press/v205/shi23a/shi23a.pdf,,Открыто,Model-based reinforcement learning (RL) is a sample-efficient way of learning complex behaviors by leveraging a learned single-step dynamics model to plan actions in imagination. However; planning every action for long-horizon tasks is not practical; akin to a human planning out every muscle movement. Instead; humans efficiently plan with high-level skills to solve complex tasks. From this intuition; we propose a Skill-based Model-based RL framework (SkiMo) that enables planning in the skill space using a skill dynamics model; which directly predicts the skill outcomes; rather than predicting all small details in the intermediate states; step by step. For accurate and efficient long-term planning; we jointly learn the skill dynamics model and a skill repertoire from prior experience. We then harness the learned skill dynamics model to accurately simulate and plan over long horizons in the skill space; which enables efficient downstream learning of long-horizon; sparse reward tasks. Experimental results in navigation and manipulation domains show that SkiMo extends the temporal horizon of model-based approaches and improves the sample efficiency for both model-based RL and skill-based RL. Code and videos are available at https://clvrai.com/skimo
