title,authors,author_affiliations,publication_year,publication_title,pdf_url,doi,access_status,abstract
An Omnidirectional Aerial Manipulation Platform for Contact-Based Inspection,Karen Bodie; Maximilian Brunner; Michael Pantic; Stefan Walser; Patrick Pf\E4ndler; Ueli Angst; Roland Siegwart; Juan Nieto,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p19.pdf,,Открыто,This paper presents an omnidirectional aerial manipulation platform for robust and responsive interaction with unstructured environments; toward the goal of contact-based inspection. The fully actuated tilt-rotor aerial system is equipped with a rigidly mounted end-effector; and is able to exert a 6 degree of freedom force and torque; decoupling the system's translational and rotational dynamics; and enabling precise interaction with the environment while maintaining stability. An impedance controller with selective apparent inertia is formulated to permit compliance in certain degrees of freedom while achieving precise trajectory tracking and disturbance rejection in others. Experiments demonstrate disturbance rejection; push-and-slide interaction; and on-board state estimation with depth servoing to interact with local surfaces. The system is also validated as a tool for contact-based non-destructive testing of concrete infrastructure.
Unsupervised Visuomotor Control through Distributional Planning Networks,Tianhe Yu; Gleb Shevchuk; Dorsa Sadigh; Chelsea  Finn,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p20.pdf,,Открыто,While reinforcement learning (RL) has the potential to enable robots to autonomously acquire a wide range of skills; in practice; RL usually requires manual; per-task engineering of reward functions; especially in real world settings where aspects of the environment needed to compute progress are not directly accessible. To enable robots to autonomously learn skills; we instead consider the problem of reinforcement learning without access to rewards. We aim to learn an unsupervised embedding space under which the robot can measure progress towards a goal for itself. Our approach explicitly optimizes for a metric space under which action sequences that reach a particular state are optimal when the goal is the final state reached. This enables learning effective and control-centric representations that lead to more autonomous reinforcement learning algorithms. Our experiments on three simulated environments and two real-world manipulation problems show that our method can learn effective goal metrics from unlabeled interaction; and use the learned goal metrics for autonomous reinforcement learning.
A Dynamical System Approach to Motion and Force Generation in Contact Tasks,Walid Amanhoud; Mahdi Khoramshahi; Aude Billard,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p21.pdf,,Открыто,Many tasks require the robot to enter in contact with surfaces; be it to take support; to polish or to grasp an object. It is crucial that the robot controls forces both upon making contact and while in contact. While many solutions exist to control for contact; none offer the required robustness to adapt to real-world uncertainties; such as sudden displacement of the object prior and once in contact. To adapt to such disturbances require to re-plan on the fly both the trajectory and the force. Dynamical systems (DS) offer a framework for instant re-planning of trajectories. They are however limited to control of motions. We extend this framework here to enable generating contact forces and trajectories through DS. The framework allows also to modulate the impedance so as to show rigidity to maintain contact; and compliance to ensure safe interaction with humans. We validate the approach in single and dual arm setting using KUKA LWR 4+ robotic arms. We show that the approach allows 1) to make smooth contact while applying large forces; 2) to maintain desired contact force when scanning non-linear surfaces; even when the surface is moved; and 3) to grasp and lift smoothly an object in the air; and to re-balance forces on the fly to maintain the grasp even when subjected to strong external disturbances.
Modeling and Analysis of Non-Unique Behaviors in Multiple Frictional Impacts,Mathew Halm; Michael Posa,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p22.pdf,,Открыто,Many fundamental challenges in robotics; based in manipulation or locomotion; require making and breaking contact with the environment. To represent the complexity of frictional contact events; impulsive impact models are especially popular; as they often lead to mathematically and computationally tractable approaches. However; when two or more impacts occur simultaneously; the precise sequencing of impact forces is generally unknown; leading to the potential for multiple possible outcomes. This simultaneity is far from pathological; and occurs in many common robotics applications. In this work; we propose an approach for resolving simultaneous frictional impacts; represented as a differential inclusion. Solutions to our model; an extension to multiple contacts of Routh's method; naturally capture the set of potential post-impact velocities. We prove that solutions to the presented model must terminate. This is; to the best of our knowledge; the first such guarantee for set-valued outcomes to simultaneous frictional impacts.
Learning Reward Functions by Integrating Human Demonstrations and Preferences,Malayandi Palan; Gleb Shevchuk; Nicholas Charles Landolfi; Dorsa Sadigh,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p23.pdf,,Открыто,Our goal is to accurately and efficiently learn reward functions for autonomous robots. Current approaches to this problem include inverse reinforcement learning (IRL); which uses expert demonstrations; and preference-based learning; which iteratively queries the user for her preferences between trajectories. In robotics however; IRL often struggles because it is difficult to get high-quality demonstrations; conversely; preference-based learning is very inefficient since it attempts to learn a continuous; high-dimensional function from binary feedback. We propose a new framework for reward learning; DemPref; that uses both demonstrations and preference queries to learn a reward function. Specifically; we (1) use the demonstrations to learn a coarse prior over the space of reward functions; to reduce the effective size of the space from which queries are generated; and (2) use the demonstrations to ground the (active) query generation process; to improve the quality of the generated queries. Our method alleviates the efficiency issues faced by standard preference-based learning methods and does not exclusively depend on (possibly low-quality) demonstrations. In numerical experiments; we find that DemPref is significantly more efficient than a standard active preference-based learning method. In a user study; we compare our method to a standard IRL method; we find that users rated the robot trained with DemPref as being more successful at learning their desired behavior; and preferred to use the DemPref system (over IRL) to train the robot.
A 2-Approximation Algorithm for the Online Tethered Coverage Problem,Gokarna Sharma; Pavan  Poudel; Ayan  Dutta; Vala Zeinali; Tala.Talaei Khoei; Jong-Hoon Kim,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p25.pdf,,Открыто,We consider the problem of covering a planar environment; possibly containing unknown obstacles; using a robot of square size D x D attached to a fixed point S by a cable of finite length L. The environment is discretized into 4-connected grid cells with resolution proportional to the robot size. Starting at S; the task of the robot is to visit each cell in the environment that are not occupied by obstacles and return to S with the cable fully retracted. Our goal is to minimize the total distance traveled by the robot to fully cover the unknown environment while avoiding tangling of the cable. In this paper; we present a novel online algorithm to solve this problem that achieves 2-approximation for the total distance traveled by the robot compared to the minimum distance that needs to be traveled. Our algorithm significantly improves the 2L/D-approximation achieved by the best previously known online algorithm designed for this problem. The approximation bound is also validated using rigorous simulated experiments.
Harnessing Reinforcement Learning for Neural Motion Planning,Tom Jurgenson; Aviv Tamar,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p26.pdf,,Открыто,Motion planning is an essential component in most of today's robotic applications. In this work; we consider the learning setting; where a set of solved motion planning problems is used to improve the efficiency of motion planning on different; yet similar problems. This setting is important in applications with rapidly changing environments such as in e-commerce; among others. We investigate a general deep learning based approach; where a neural network is trained to map an image of the domain; the current robot state; and a goal robot state to the next robot state in the plan. We focus on the learning algorithm; and compare supervised learning methods with reinforcement learning (RL) algorithms. We first establish that supervised learning approaches are inferior in their accuracy due to insufficient data on the boundary of the obstacles; an issue that RL methods mitigate by actively exploring the domain. We then propose a modification of the popular DDPG RL algorithm that is tailored to motion planning domains; by exploiting the known model in the problem and the set of solved plans in the data. We show that our algorithm; dubbed DDPG-MP; significantly improves the accuracy of the learned motion planning policy. Finally; we show that given enough training data; our method can plan significantly faster on novel domains than off-the-shelf sampling based motion planners. Results of our experiments are shown in https://youtu.be/wHQ4Y4mBRb8.
Simultaneously Learning Vision and Feature-Based Control Policies for Real-World Ball-In-A-Cup,Devin Schwab; Jost Tobias  Springenberg; Murilo Fernandes Martins; Michael Neunert; Thomas  Lampe; Abbas Abdolmaleki; Tim Hertweck; Roland Hafner; Francesco Nori; Martin Riedmiller,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p27.pdf,,Открыто,We present a method for fast training of vision based control policies on real robots. The key idea behind our method is to perform multi-task Reinforcement Learning with auxiliary tasks that differ not only in the reward to be optimized but also in the state-space in which they operate. In particular; we allow auxiliary task policies to utilize task features that are available only at training-time. This allows for fast learning of auxiliary policies; which subsequently generate good data for training the main; vision-based control policies. This method can be seen as an extension of the Scheduled Auxiliary Control (SAC-X) framework. We demonstrate the efficacy of our method by using both a simulated and real-world bic{} game controlled by a robot arm. In simulation; our approach leads to significant learning speed-ups when compared to standard SAC-X. On the real robot we show that the task can be learned from-scratch; i.e.; with no transfer from simulation and no imitation learning. Videos of our learned policies running on the real robot can be found at https://sites.google.com/view/rss-2019-sawyer-bic/.
Automated Shapeshifting for Function Recovery in Damaged Robots,Sam Kriegman; Stephanie Walker; Dylan S.  Shah; Michael Levin; Rebecca Kramer-Bottiglio; Josh Bongard,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p28.pdf,,Открыто,"A robot's mechanical parts routinely wear out from normal functioning and can be lost to injury. For autonomous robots operating in isolated or hostile environments; repair from a human operator is often not possible. Thus; much work has sought to automate damage recovery in robots. However; every case reported in the literature to date has accepted the damaged mechanical structure as fixed; and focused on learning new ways to control it. Here we show for the first time a robot that automatically recovers from unexpected damage by deforming its resting mechanical structure without changing its control policy. We found that; especially in the case of ""deep insult"" such as removal of all four of the robot's legs; the damaged machine evolves shape changes that not only recover the original level of function (locomotion) as before; but can in fact surpass the original level of performance (speed). This suggests that shape change; instead of control readaptation; may be a better method to recover function after damage in some cases."
BayesSim: Adaptive Domain Randomization Via Probabilistic Inference for Robotics Simulators,Fabio Ramos; Rafael Possas; Dieter Fox,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p29.pdf,,Открыто,We introduce BayesSim; a framework for robotics simulations allowing a full Bayesian treatment for the parameters of the simulator. As simulators become more sophisticated and able to represent the dynamics more accurately; fundamental problems in robotics such as motion planning and perception can be solved in simulation and solutions transferred to the physical robot. However; even the most complex simulator might still not be able to represent reality in all its details either due to inaccurate parametrization or simplistic assumptions in the dynamic models. BayesSim provides a principled framework to reason about the uncertainty of simulation parameters. Given a black-box simulator (or generative model) that outputs trajectories of state and action pairs from unknown simulation parameters; followed by trajectories obtained with a physical robot; we develop a likelihood-free inference method that computes the posterior distribution of simulation parameters. This posterior can then be used in problems where Sim2Real is critical; for example in policy search. We compare the performance of BayesSim in obtaining accurate posteriors in a number of classical control and robotics problems; and show that the posterior computed from BayesSim can be used for domain radomization outperforming alternative methods that randomize based on uniform priors.
Robot Adaptation to Unstructured Terrains by Joint Representation and Apprenticeship Learning,Sriram Siva; Maggie Wigness; John G. Rogers: Hao Zhang,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p30.pdf,,Открыто,When a mobile robot is deployed in a field environment; e.g.; during a disaster response application; the capability of adapting its navigational behaviors to unstructured terrains is essential for effective and safe robot navigation. In this paper; we introduce a novel joint terrain representation and apprenticeship learning approach to implement robot adaptation to unstructured terrains. Different from conventional learning-based adaptation techniques; our approach provides a unified problem formulation that integrates representation and apprenticeship learning under a unified regularized optimization framework; instead of treating them as separate and independent procedures. Our approach also has the capability to automatically identify discriminative feature modalities; which can improve the robustness of robot adaptation. In addition; we implement a new optimization algorithm to solve the formulated problem; which provides a theoretical guarantee to converge to the global optimal solution. In the experiments; we extensively evaluate the proposed approach in real-world scenarios; in which a mobile robot navigates on familiar and unfamiliar unstructured terrains. Experimental results have shown that the proposed approach is able to transfer human expertise to robots with small errors; achieve superior performance compared with previous and baseline methods; and provide intuitive insights on the importance of terrain feature modalities.
ChauffeurNet: Learning to Drive by Imitating the Best and Synthesizing the Worst,Mayank Bansal; Alex Krizhevsky; Abhijit Ogale,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p31.pdf,,Открыто,Our goal is to train a policy for autonomous driving via imitation learning that is robust enough to drive a real vehicle. We find that standard behavior cloning is insufficient for handling complex driving scenarios; even when we leverage a perception system for preprocessing the input and a controller for executing the output on the car: 30 million examples are still not enough. We propose exposing the learner to synthesized data in the form of perturbations to the expert's driving; which creates interesting situations such as collisions and/or going off the road. Rather than purely imitating all data; we augment the imitation loss with additional losses that penalize undesirable events and encourage progress -- the perturbations then provide an important signal for these losses and lead to robustness of the learned model. We show that the ChauffeurNet model can handle complex situations in simulation; and present ablation experiments that emphasize the importance of each of our proposed changes and show that the model is responding to the appropriate causal factors. Finally; we demonstrate the model driving a real car at our test facility.
Impact-Friendly Robust Control Design with Task-Space Quadratic Optimization,Yuquan Wang; Abderrahmane Kheddar,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p32.pdf,,Открыто,Almost all known robots fear impacts. Unlike humans; robots keep guarded motions to near zero-velocity prior to establishing contacts with their surroundings. This significantly slows down robotic tasks involving physical interaction. Two main ingredients are necessary to remedy this limitation: impact-friendly hardware design; and impact-friendly controllers. Our work focuses on the controller aspect. Task-space controllers formulated as quadratic programming (QP) are widely used in robotics to generate modular and reactive motion for a large range of task specifications under various constraints. We explicitly introduce discrete impact dynamics model into the QP-based controllers to generate robot motions that are robust to impact-induced state jumps in the joint velocities and joint torques. Our simulations; validate that our proposed impact-friendly QP controller is robust to contacts; shall they be expected or not. Therefore; we can exploit it for establishing contacts with high velocities; and explicitly generate task-purpose impulsive forces.
An Online Learning Approach to Model Predictive Control,Nolan Wagener; Ching-an Cheng; Jacob Sacks; Byron Boots,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p33.pdf,,Открыто,Model predictive control (MPC) is a powerful technique for solving dynamic control tasks. In this paper; we show that there exists a close connection between MPC and online learning; an abstract theoretical framework for analyzing online decision making in the optimization literature. This new perspective provides a foundation for leveraging powerful online learning algorithms to design MPC algorithms. Specifically; we propose a new algorithm based on dynamic mirror descent (DMD); an online learning algorithm that is designed for non-stationary setups. Our algorithm; Dynamic Mirror Descent Model Predictive Control (DMD-MPC); represents a general family of MPC algorithms that includes many existing techniques as special instances. DMD-MPC also provides a fresh perspective on previous heuristics used in MPC and suggests a principled way to design new MPC algorithms. In the experimental section of this paper; we demonstrate the flexibility of DMD-MPC; presenting a set of new MPC algorithms on a simple simulated cartpole and a simulated and real-world aggressive driving task. A video of the real-world experiment can be found at https://youtu.be/vZST3v0_S9w.
Real-Time Reactive Trip Avoidance for Powered Transfemoral Prostheses,Nitish Thatte; Nandagopal Srinivasan; Hartmut Geyer,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p34.pdf,,Открыто,This paper presents a real-time reactive controller for a powered prosthesis that addresses the problem of trip avoidance. The control estimates the pose of the leg during swing with an extended Kalman filter; predicts future hip angles and hip heights using sparse Gaussian Processes; and reactively plans updated ankle and knee trajectories with a fast quadratic program solver to avoid trips. In preliminary experiments with an able-bodied user who purposefully lowered the hip to elicit trips on each swing; the proposed control reduced the rate of tripping by 68% when compared to a swing control that follows standard minimum-jerk trajectories. In addition; the proposed control also reduced the severity of toe-scuffing. To the best of our knowledge; this controller is the first to incorporate visual feedback in the real-time planning and control of a lower limb prosthesis during gait. The results demonstrate the potential of reactive and environment-aware controls to improve amputee gait robustness and encourage future development of leg prosthesis controls that can react in real-time to the environment and user state.
Robot Packing with Known Items and Nondeterministic Arrival Order,Fan Wang; Kris Hauser,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p35.pdf,,Открыто,This paper formulates two variants of packing problems in which the set of items is known but the arrival order is unknown. The goal is to certify that the items can be packed in a given container; and/or to optimize the size or cost of a container so that that the items are guaranteed to be packable; regardless of arrival order. The Nondeterministically ordered packing (NDOP) variant asks to generate a certificate that a packing plan exists for every ordering of items. Quasi-online packing (QOP) asks to generate a partially-observable packing policy that chooses the item location as each subsequent item is revealed. Theoretical analysis demonstrates that even the simple subproblem of verifying feasibility of a packing policy is NP-complete. Despite this worst-case complexity; practical solvers for both NDOP and QOP are developed; and experiments demonstrate their application to packing irregular 3D shapes with manipulator loading constraints.
Equivalence of the Projected Forward Dynamics and the Dynamically Consistent Inverse Solution,Joao Moura; Vladimir Ivan; Mustafa Suphi Erden; Sethu Vijayakumar,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p36.pdf,,Открыто,The analysis; design; and motion planning of robotic systems; often relies on its forward and inverse dynamic models. When executing a task involving interaction with the environment; both the task and the environment impose constraints on the robots motion. For modeling such systems; we need to incorporate these constraints in the robot's dynamic model. In this paper; we define the class of Task-based Constraints (TbC) to prove that the forward dynamic models of a constrained system obtained through the Projection-based Dynamics (PbD); and the Operational Space Formulation (OSF) are equivalent. In order to establish such equivalence; we first generalize the OSF to a rank deficient Jacobian. This generalization allow us to numerically handle redundant constraints and singular configurations; without having to use different controllers in the vicinity of such configurations. We then reformulate the PbD constraint inertia matrix; generalizing all its previous distinct algebraic variations. We also analyse the condition number of different constraint inertia matrices; which affects the numerical stability of its inversion. Furthermore; we show that we can recover the operational space control with constraints from a multiple Task-based Constraint abstraction.
Robust Singular Smoothers for Tracking Using Low-Fidelity Data,Jonathan Jonker; Aleksandr Aravkin; James Burke; Gianluigi Pillonetto; Sarah E. Webster,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p37.pdf,,Открыто,Tracking underwater autonomous platforms is often challenged by noisy; biased; and discretized input data. Classic filters and smoothers based on standard assumptions of Gaussian white noise break down when presented with any of these challenges. Robust models (such as the Huber loss) and constraints (e.g. maximum velocity) are used to attenuate these issues. Here; we consider robust smoothing with singular covariance; which covers bias and correlated noise; as well as many specific model types; such as those used in navigation. In particular; we show how to combine singular covariance models with robust losses and state-space constraints in a unified framework that can handle very low-fidelity data. A noisy; biased; and discretized navigation dataset from a submerged; low-cost inertial measurement unit (IMU) package; with ultra short baseline (USBL) data for ground truth; provides an opportunity to stresstest the proposed framework with promising results. We show how using the robust elements improves our ability to analyze the data; and present batch processing results for 10 minutes of data using three different frequencies of available USBL position fixes (gaps of 30 seconds; 1 minute; and 2 minutes). The results suggest that the framework can be extended to real-time tracking using robust windowed estimation.
Teleoperator Imitation with Continuous-Time Safety,Bachir El Khadir; Jacob Varley; Vikas Sindhwani,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p38.pdf,,Открыто,Learning to effectively imitate human teleoperators; with generalization to unseen and dynamic environments; is a promising path to greater autonomy enabling robots to steadily acquire complex skills from supervision. We propose a new motion learning technique rooted in contraction theory and sum-of-squares programming for estimating a control law in the form of a polynomial vector field from a given set of demonstrations. Notably; this vector field is provably optimal for the problem of minimizing imitation loss while providing continuous-time guarantees on the induced imitation behavior. Our method generalizes to new initial and goal poses of the robot and can adapt in real-time to dynamic obstacles during execution; with convergence to teleoperator behavior within a well-defined safety tube. We present an application of our framework for pick-and-place tasks in the presence of moving obstacles on a 7-DOF KUKA IIWA arm. The method compares favorably to other learning-from-demonstration approaches on benchmark handwriting imitation tasks.
Differentiable Algorithm Networks for Composable Robot Learning,Peter Karkus; Xiao Ma; David Hsu; Leslie Kaelbling; Wee Sun Lee; Tomas Lozano-Perez,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p39.pdf,,Открыто,This paper introduces the Differentiable Algorithm Network (DAN); a composable architecture for robot learning systems. A DAN is composed of neural network modules; each encoding a differentiable robot algorithm and an associated model; and it is trained end-to-end from data. DAN combines the strengths of model-driven modular system design and data-driven end-to-end learning. The algorithms and models act as structural assumptions to reduce the data requirements for learning; end-to-end learning allows the modules to adapt to one another and compensate for imperfect models and algorithms; in order to achieve the best overall system performance. We illustrate the DAN methodology through a case study on a simulated robot system; which learns to navigate in complex 3-D environments with only local visual observations and an image of a partially correct 2-D floor map.
Online Incremental Learning of the Terrain Traversal Cost in Autonomous Exploration,Milos Pragr; Petr Cizek; Jan Bayer; Jan Faigl,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p40.pdf,,Открыто,In this paper; we address motion efficiency in autonomous robot exploration with multi-legged walking robots that can traverse rough terrains at the cost of lower efficiency and greater body vibration. We propose a robotic system for online and incremental learning of the terrain traversal cost that is immediately utilized to reason about next navigational goals in building spatial model of the robot surrounding. The traversal cost experienced by the robot is characterized by incrementally constructed Gaussian Processes using Bayesian Committee Machine. During the exploration; the robot builds the spatial terrain model; marks untraversable areas; and leverages the Gaussian Process predictive variance to decide whether to improve the spatial model or decrease the uncertainty of the terrain traversal cost. The feasibility of the proposed approach has been experimentally verified in a fully autonomous deployment with the hexapod walking robot.
Predicting Human Interpretations of Affect and Valence in a Social Robot,David McNeill; Casey Kennington,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p41.pdf,,Открыто,As the adoption of robots becomes widespread across more industries and domains; those robots will be placed in new contexts where they will interact with people who do not understand how they work. The consequences of such a disparity can already be seen in how people assign anthropomorphic characteristics to those robots; despite what what the robot designers may have intended. In this paper; we seek to understand how people interpret a social robot's performance of an emotion; what we term 'affective display;' and the positive or negative valence of that affect. To this end; we tasked annotators with observing the Anki Cozmo robot perform its over 900 pre-scripted behaviors and labeling those behaviors with 16 possible affective display labels (e.g.; interest; boredom; disgust; etc.). In our first experiment; we trained a neural network to predict annotated labels given multimodal information about the robot's movement; face; and audio. The results suggest that pairing affects to predict the valence between them is more informative; which we confirmed in a second experiment. Both experiments show that certain modalities are more useful for predicting displays of affect and valence. For our final experiment; we generated novel robot behaviors and tasked human raters with assigning scores to valence pairs instead of applying labels; then compared our model's predictions of valence between the affective pairs and compared the results to the human ratings. We conclude that robot designers and researchers cannot assume that people will perceive affect or valence as designed; and make several suggestions for directions of future work.
Proximity Queries for Absolutely Continuous Parametric Curves,Arun Lakshmanan; Andrew Patterson; Venanzio Cichella; Naira Hovakimyan,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p42.pdf,,Открыто,In motion planning problems for autonomous robots; such as self-driving cars; the robot must ensure that its planned path is not in close proximity to obstacles in the environment. However; the problem of evaluating the proximity is generally non-convex and serves as a significant computational bottleneck for motion planning algorithms. In this paper; we present methods for a general class of absolutely continuous parametric curves to compute: (i) the minimum separating distance; (ii) tolerance verification; and (iii) collision detection. Our methods efficiently compute bounds on obstacle proximity by bounding the curve in a convex region. This bound is based on an upper bound on the curve arc length that can be expressed in closed form for a useful class of parametric curves including curves with trigonometric or polynomial bases. We demonstrate the computational efficiency and accuracy of our approach through numerical simulations of several proximity problems.
A Modular Optimization Framework for Localization and Mapping,Jose Luis Blanco-Claraco,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p43.pdf,,Открыто,This work approaches the challenge of how to divide the problem of Simultaneous Localization and Mapping (SLAM) into its smallest possible constituents; in such a way that the reusability and interchangeability of each such module is maximized. In particular; most components in the proposed system should be not aware of details such that whether the map comprises a single global map or a set of local submaps; whether the state vector is defined in SE(2) or SE(3); with or without velocity; etc. Any number of heterogeneous sensors should be used together and their information fused seamlessly into a consistent localization solution. The resulting system would be useful for researchers; easing the development of reproducible research and enabling the quick adoption of state-of-the-art algorithms into product prototypes. Our implementation has been tested with different sensors against the KITTI; EuRoC; and KAIST datasets. In this paper we focus on an introduction to the framework and on experimental results for 3D LiDAR odometry and mapping. LiDAR SLAM for the KITTI datasets achieves typical translation errors between 0.5% and 2% for most urban sequences; while processing the data at 1.5x the real-time rate with a reduced memory requirement thanks to our framework's capability to dynamically swap out from memory the parts of the map that are not immediately required; transparently loading them again when required. The framework will be released as open-source at https://github.com/MOLAorg/mola
Continuous Direct Sparse Visual Odometry from RGB-D Images,Maani Ghaffari Jadidi; William Clark; Anthony Bloch; Ryan Eustice; Jessey W. Grizzle,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p44.pdf,,Открыто,This paper reports on a novel formulation and evaluation of visual odometry from RGB-D images. Assuming a static scene; the developed theoretical framework generalizes the widely used direct energy formulation (photometric error minimization) technique for obtaining a rigid body transformation that aligns two overlapping RGB-D images to a continuous formulation. The continuity is achieved through functional treatment of the problem and representing the process models over RGB-D images in a reproducing kernel Hilbert space; consequently; the registration is not limited to the specific image resolution and the framework is fully analytical with a closed-form derivation of the gradient. We solve the problem by maximizing the inner product between two functions defined over RGB-D images; while the continuous action of the rigid body motion Lie group is captured through the integration of the flow in the corresponding Lie algebra. Energy-based approaches have been extremely successful and the developed framework in this paper shares many of their desired properties such as the parallel structure on both CPUs and GPUs; sparsity; semi-dense tracking; avoiding explicit data association which is computationally expensive; and possible extensions to the simultaneous localization and mapping frameworks. The evaluations on experimental data and comparison with the equivalent energy-based formulation of the problem confirm the effectiveness of the proposed technique; especially; when the lack of structure and texture in the environment is evident.
Cross-Modal Learning Filters for RGB-Neuromorphic Wormhole Learning,Alessandro Zanardi;  Andreas Jianhao Aumiller; Julian Zilly; Andrea Censi; Emilio Frazzoli,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p45.pdf,,Открыто,"Robots that need to act in an uncertain; populated; and varied world need heterogeneous sensors to be able to perceive and act robustly. For example; self-driving cars currently on the road are equipped with dozens of sensors of several types (lidar; radar; sonar; cameras; ...). All of this existing and emerging complexity opens up many interesting questions regarding how to deal with multi-modal perception and learning. The recently developed technique of ""wormhole learning""; shows that even temporary access to a different sensor with complementary invariance characteristics can be used to enlarge the operating domain of an existing object detector without the use of additional training data. For example; an RGB object detector trained with daytime data can be updated to function at night time by using a ""wormhole"" jump through a different modality that is more illumination invariant; such as an IR camera. It turns out that having an additional sensor improves performance; even if you subsequently lose it.   In this work we extend wormhole learning to allow to cope with sensors that are radically different; such as RGB cameras and event-based neuromorphic sensors. Their profound differences imply that we need a more careful selection of which samples to transfer; by the definition of ""cross-modal learning filters"". We will walk in a relatively unexplored territory of multi-modal observability that is not usually considered in machine learning. We show that wormhole learning increases performance even though the intermediate neuromorphic modality is on average much worse at the task. These results suggest that multi-modal learning for perception is still an early field and there might be many opportunities to improve the perception performance by accessing a rich set of heterogeneous sensors (even if some are not actually deployed on the robot)."
DensePhysNet: Learning Dense Physical Object Representations Via Multi-Step Dynamic Interactions,Zhenjia Xu; Jiajun Wu; Andy Zeng; Joshua Tenenbaum; Shuran Song,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p46.pdf,,Открыто,We study the problem of learning physical object representations for robot manipulation. Understanding object physics is critical for successful object manipulation; but also challenging because physical object properties can rarely be inferred from the object's static appearance. In this paper; we propose DensePhysNet; a system that actively executes a sequence of dynamic interactions (e.g.; sliding and colliding); and uses a deep predictive model over its visual observations to learn dense; pixel-wise representations that reflect the physical properties of observed objects. Our experiments in both simulation and real settings demonstrate that the learned representations carry rich physical information; and can directly be used to decode physical object properties such as friction and mass. The use of dense representation enables DensePhysNet to generalize well to novel scenes with more objects than in training. With knowledge of object physics; the learned representation also leads to more accurate and efficient manipulation in downstream tasks than the state-of-the-art.
Probabilistic Multimodal Modeling for Human-Robot Interaction Tasks,Joseph Campbell; Simon Stepputtis; Heni Ben Amor,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p47.pdf,,Открыто,Human-robot interaction benefits greatly from multimodal sensor inputs as they enable increased robustness and generalization accuracy. Despite this observation; few HRI methods are capable of efficiently performing inference for multimodal systems. In this work; we introduce a reformulation of Interaction Primitives which allows for learning from demonstration of interaction tasks; while also gracefully handling nonlinearities inherent to multimodal inference in such scenarios. We also empirically show that our method results in more accurate; more robust; and faster inference than standard Interaction Primitives and other common methods in challenging HRI scenarios.
Game Theoretic Planning for Self-Driving Cars in Competitive Scenarios,Mingyu Wang; Zijian Wang; John Talbot; J. Christian Gerdes; Mac Schwager,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p48.pdf,,Открыто,We propose a nonlinear receding horizon game-theoretic planner for autonomous cars in competitive scenarios with other cars. The online planner is specifically formulated for a two car autonomous racing scenario in which each car tries to advance along a given track as far as possible with respect to the other car. The algorithm extends previous work on game-theoretic planning for single integrator agents to be suitable for autonomous cars in the following ways: (i) by representing the trajectory as a piecewise-polynomial; (ii) incorporating bicycle kinematics into the trajectory; (iii) enforcing constraints on path curvature and acceleration. The game theoretic planner iteratively plans a trajectory for the ego vehicle; then the other vehicle until convergence. Crucially; the trajectory optimization includes a sensitivity term that allows the ego vehicle to reason about how much the other vehicle will yield to the ego vehicle to avoid collision. The resulting trajectories for the ego vehicle exhibit rich racing strategies such as blocking; faking; and opportunistic overtaking. The game-theoretic planner is shown to significantly out-perform a Model Predictive Control baseline planner in high-fidelity numerical simulations; in experiments with two scale autonomous cars; and in experiments with a full-scale autonomous car racing against a simulated vehicle.
